timestamp,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-12-17 22:00:00,1734472800000,225.66,225.95,222.37,223.76,166559.872,1734476399999,37301133.37892,119421,74864.104,16762476.40988,0
2024-12-17 23:00:00,1734476400000,223.76,223.83,221.65,223.15,200151.744,1734479999999,44571728.85217,164196,106228.01,23659119.37771,0
2024-12-18 00:00:00,1734480000000,223.16,226.04,221.86,224.19,226958.131,1734483599999,50794450.42812,167034,113582.529,25445097.45214,0
2024-12-18 01:00:00,1734483600000,224.19,225.16,218.12,218.46,256406.687,1734487199999,56782530.61204,211197,118524.344,26273458.68397,0
2024-12-18 02:00:00,1734487200000,218.47,220.3,217.9,218.7,172633.281,1734490799999,37822917.75577,162917,88545.25,19399653.12715,0
2024-12-18 03:00:00,1734490800000,218.7,219.02,217.13,217.5,134236.542,1734494399999,29264710.72557,121042,68132.641,14851927.30257,0
2024-12-18 04:00:00,1734494400000,217.5,217.95,215.42,217.18,194479.615,1734497999999,42104870.26405,181355,91260.349,19757285.64312,0
2024-12-18 05:00:00,1734498000000,217.18,218.3,215.35,215.75,168609.04,1734501599999,36567655.10131,136211,89367.964,19381329.92663,0
2024-12-18 06:00:00,1734501600000,215.75,216.56,213.55,215.41,220207.184,1734505199999,47347008.20031,130413,106918.735,22989308.7754,0
2024-12-18 07:00:00,1734505200000,215.4,216.45,214.8,215.91,147435.356,1734508799999,31816355.5007,103200,78996.217,17046158.49056,0
2024-12-18 08:00:00,1734508800000,215.92,216.82,215.31,215.78,111037.815,1734512399999,23984783.73736,86538,55838.552,12062687.25995,0
2024-12-18 09:00:00,1734512400000,215.79,217.42,215.78,216.73,135100.295,1734515999999,29300487.615,65811,70994.957,15396881.2851,0
2024-12-18 10:00:00,1734516000000,216.72,217.63,215.75,217.47,117389.253,1734519599999,25444773.07169,58030,50123.356,10864450.45457,0
2024-12-18 11:00:00,1734519600000,217.48,218.94,217.31,217.85,126714.206,1734523199999,27621080.47628,68145,65224.861,14216394.11327,0
2024-12-18 12:00:00,1734523200000,217.85,218.66,216.07,216.46,136448.549,1734526799999,29635357.76846,89776,62252.793,13523050.67635,0
2024-12-18 13:00:00,1734526800000,216.46,218.0,215.38,215.67,154934.032,1734530399999,33573338.54641,87194,64966.914,14080987.73804,0
2024-12-18 14:00:00,1734530400000,215.68,217.49,214.72,215.43,179769.923,1734533999999,38846384.0903,145140,80014.14,17292731.69102,0
2024-12-18 15:00:00,1734534000000,215.42,218.78,214.64,217.73,197952.234,1734537599999,42979334.86948,198658,100458.074,21809255.96729,0
2024-12-18 16:00:00,1734537600000,217.73,217.91,215.11,216.13,134832.037,1734541199999,29186617.11472,162280,61022.217,13209326.61348,0
2024-12-18 17:00:00,1734541200000,216.14,217.26,214.06,216.66,134677.674,1734544799999,29049262.08818,111444,65786.002,14192078.58104,0
2024-12-18 18:00:00,1734544800000,216.66,218.06,215.81,217.9,95912.402,1734548399999,20793833.3555,88171,46328.005,10044026.24965,0
2024-12-18 19:00:00,1734548400000,217.9,218.34,211.68,211.69,444527.912,1734551999999,95556356.36441,264302,183548.792,39497146.66295,0
2024-12-18 20:00:00,1734552000000,211.68,212.8,205.83,207.15,1290790.325,1734555599999,270130912.79318,398615,581648.956,121740763.75763,0
2024-12-18 21:00:00,1734555600000,207.14,210.39,206.0,208.88,369773.054,1734559199999,76926935.07584,135569,173302.035,36046742.2749,0
2024-12-18 22:00:00,1734559200000,208.89,209.19,206.3,206.44,158777.847,1734562799999,32974381.22108,59143,76523.73,15888596.9717,0
2024-12-18 23:00:00,1734562800000,206.44,207.64,204.8,206.53,256323.169,1734566399999,52805445.64931,76622,109638.434,22602150.21722,0
2024-12-19 00:00:00,1734566400000,206.53,208.62,206.03,208.22,201890.721,1734569999999,41891464.02437,109252,105606.715,21913084.94138,0
2024-12-19 01:00:00,1734570000000,208.22,208.23,203.12,203.42,251611.521,1734573599999,51666734.21539,120472,84517.414,17359919.89163,0
2024-12-19 02:00:00,1734573600000,203.42,205.89,199.39,205.85,757733.712,1734577199999,153222402.28299,348863,320432.785,64845383.91035,0
2024-12-19 03:00:00,1734577200000,205.85,209.27,205.53,208.84,256460.281,1734580799999,53220229.81261,145892,135721.435,28159786.00388,0
2024-12-19 04:00:00,1734580800000,208.85,209.34,207.4,207.48,115863.16,1734584399999,24165517.61515,68018,53457.079,11153194.63623,0
2024-12-19 05:00:00,1734584400000,207.48,210.04,207.23,209.9,119210.918,1734587999999,24884743.16829,73084,60594.416,12647701.9108,0
2024-12-19 06:00:00,1734588000000,209.9,211.31,208.61,210.31,132631.456,1734591599999,27875230.48759,68507,60394.38,12696972.26903,0
2024-12-19 07:00:00,1734591600000,210.32,212.14,209.98,211.81,106796.902,1734595199999,22546435.73598,57901,58436.889,12339949.45805,0
2024-12-19 08:00:00,1734595200000,211.82,211.82,208.24,208.71,164483.408,1734598799999,34531166.79363,82387,72592.793,15239333.40951,0
2024-12-19 09:00:00,1734598800000,208.71,210.28,207.82,210.02,122146.932,1734602399999,25553292.086,65934,60710.398,12701755.04774,0
2024-12-19 10:00:00,1734602400000,210.03,211.35,209.2,210.34,108550.873,1734605999999,22825486.75428,77610,47476.718,9984951.25565,0
2024-12-19 11:00:00,1734606000000,210.35,210.74,209.39,210.48,98569.898,1734609599999,20704111.83185,59103,47196.857,9912845.49575,0
2024-12-19 12:00:00,1734609600000,210.47,211.09,207.35,207.86,143746.598,1734613199999,30035692.03993,82945,57958.264,12115154.19378,0
2024-12-19 13:00:00,1734613200000,207.85,209.14,206.13,207.77,175903.125,1734616799999,36565761.53403,81258,71465.8,14861771.5185,0
2024-12-19 14:00:00,1734616800000,207.77,210.49,206.06,206.3,237141.105,1734620399999,49403693.52774,147191,111519.368,23247487.81102,0
2024-12-19 15:00:00,1734620400000,206.3,206.38,202.4,205.44,359271.666,1734623999999,73352574.15603,137684,179015.021,36554942.53332,0
2024-12-19 16:00:00,1734624000000,205.44,206.92,203.75,206.19,181762.574,1734627599999,37329279.80078,72032,93538.305,19216927.98362,0
2024-12-19 17:00:00,1734627600000,206.18,206.23,195.0,197.05,720692.214,1734631199999,143860332.58309,174363,278129.424,55497851.61505,0
2024-12-19 18:00:00,1734631200000,197.06,197.59,190.6,194.73,1000548.029,1734634799999,194451126.18946,270475,506864.695,98529776.8948,0
2024-12-19 19:00:00,1734634800000,194.72,196.25,187.0,191.88,770640.759,1734638399999,147006208.67313,206641,367251.042,70125023.19796,0
2024-12-19 20:00:00,1734638400000,191.88,194.67,187.64,193.4,608986.817,1734641999999,116470348.51047,199932,294456.828,56297919.89066,0
2024-12-19 21:00:00,1734642000000,193.43,198.14,192.26,194.65,400634.546,1734645599999,78530049.0921,125813,194103.797,38031967.59741,0
2024-12-19 22:00:00,1734645600000,194.65,197.21,193.82,196.87,198728.532,1734649199999,38808946.05299,64706,99840.037,19497255.29142,0
2024-12-19 23:00:00,1734649200000,196.88,196.9,193.23,193.81,168644.139,1734652799999,32898144.48235,69440,81128.815,15822705.27674,0
2024-12-20 00:00:00,1734652800000,193.82,196.67,191.7,195.26,259672.071,1734656399999,50476938.19865,165154,134702.662,26201783.31116,0
2024-12-20 01:00:00,1734656400000,195.27,196.38,193.2,194.16,182341.404,1734659999999,35525151.86531,98212,86443.392,16843834.42294,0
2024-12-20 02:00:00,1734660000000,194.17,199.81,193.83,198.66,276833.797,1734663599999,54727355.46865,104153,144089.375,28482610.18223,0
2024-12-20 03:00:00,1734663600000,198.67,199.0,196.11,196.36,136054.476,1734667199999,26871457.08986,56172,60365.808,11926082.47383,0
2024-12-20 04:00:00,1734667200000,196.37,197.4,194.71,194.8,173047.397,1734670799999,33991187.38344,65889,80549.167,15831856.9351,0
2024-12-20 05:00:00,1734670800000,194.8,195.5,192.66,192.67,149915.612,1734674399999,29123296.89393,66962,62914.495,12225557.0245,0
2024-12-20 06:00:00,1734674400000,192.68,194.4,188.11,189.76,286690.506,1734677999999,54758475.01012,94276,143810.593,27462090.37832,0
2024-12-20 07:00:00,1734678000000,189.76,194.51,189.74,191.37,296026.065,1734681599999,57055252.60603,107714,146166.72,28178496.63855,0
2024-12-20 08:00:00,1734681600000,191.36,191.59,180.18,181.68,985125.785,1734685199999,181476150.01341,225249,441580.679,81340641.10499,0
2024-12-20 09:00:00,1734685200000,181.69,185.95,178.47,182.85,790166.854,1734688799999,144085312.03892,200849,396199.552,72321105.23277,0
2024-12-20 10:00:00,1734688800000,182.85,184.45,176.36,182.76,1031154.815,1734692399999,186790256.68829,232009,533690.95,96773163.21588,0
2024-12-20 11:00:00,1734692400000,182.75,184.36,175.26,176.01,905327.439,1734695999999,161889237.70559,253190,394754.91,70607652.1083,0
2024-12-20 12:00:00,1734696000000,176.02,185.52,175.83,183.77,686195.995,1734699599999,124592069.58887,199994,376598.627,68405037.72691,0
2024-12-20 13:00:00,1734699600000,183.77,188.78,182.23,188.36,830892.308,1734703199999,154205202.74889,194070,509912.006,94580840.22363,0
2024-12-20 14:00:00,1734703200000,188.37,189.62,186.36,188.31,445336.172,1734706799999,83744536.74824,132493,234079.858,44033833.13868,0
2024-12-20 15:00:00,1734706800000,188.31,191.27,187.46,189.89,428316.661,1734710399999,81237099.36077,120364,210323.331,39891444.86996,0
2024-12-20 16:00:00,1734710400000,189.89,192.97,188.29,190.77,419889.18,1734713999999,80062371.81036,110822,192227.151,36653125.10588,0
2024-12-20 17:00:00,1734714000000,190.77,192.85,189.9,192.12,194861.614,1734717599999,37299479.71862,80391,96097.985,18394252.93737,0
2024-12-20 18:00:00,1734717600000,192.12,192.47,189.25,190.58,199171.953,1734721199999,37923706.90173,72740,107392.061,20443568.26891,0
2024-12-20 19:00:00,1734721200000,190.57,193.16,190.44,191.63,189089.641,1734724799999,36340580.90667,74931,99347.85,19095759.78136,0
2024-12-20 20:00:00,1734724800000,191.63,191.65,188.83,190.14,194640.796,1734728399999,36997256.01476,93012,85428.605,16239551.56317,0
2024-12-20 21:00:00,1734728400000,190.15,191.1,187.91,190.95,243124.576,1734731999999,46022118.05214,89812,102242.006,19358219.65495,0
2024-12-20 22:00:00,1734732000000,190.95,192.76,190.33,192.66,134399.719,1734735599999,25743513.31893,41127,78595.583,15060704.8939,0
2024-12-20 23:00:00,1734735600000,192.65,194.78,192.39,194.48,355108.832,1734739199999,68822748.46362,67634,226144.844,43831648.90508,0
2024-12-21 00:00:00,1734739200000,194.48,195.0,193.05,194.15,163978.102,1734742799999,31846974.59797,61668,82792.666,16085898.24254,0
2024-12-21 01:00:00,1734742800000,194.14,196.69,193.95,195.36,144242.478,1734746399999,28200079.03195,59586,77123.631,15081410.46541,0
2024-12-21 02:00:00,1734746400000,195.36,195.88,194.03,194.53,108543.739,1734749999999,21164003.73047,40874,50610.677,9868338.67121,0
2024-12-21 03:00:00,1734750000000,194.53,194.97,193.5,194.28,111383.126,1734753599999,21619955.27254,43669,42841.857,8315875.37106,0
2024-12-21 04:00:00,1734753600000,194.29,196.45,194.2,196.38,101991.613,1734757199999,19915836.16743,49685,45069.502,8803292.52686,0
2024-12-21 05:00:00,1734757200000,196.38,199.24,196.21,199.18,161910.09,1734760799999,31988950.79792,59230,92154.275,18210305.44856,0
2024-12-21 06:00:00,1734760800000,199.19,199.98,197.29,199.38,225968.785,1734764399999,44911524.3656,62396,117852.691,23426469.56623,0
2024-12-21 07:00:00,1734764400000,199.39,201.98,198.76,198.81,209512.388,1734767999999,41919498.14055,63015,118615.151,23732377.57904,0
2024-12-21 08:00:00,1734768000000,198.8,198.97,196.49,196.54,197613.52,1734771599999,39040655.29616,56954,93406.906,18455687.69172,0
2024-12-21 09:00:00,1734771600000,196.54,196.91,194.34,195.1,175532.573,1734775199999,34301701.24763,53232,83767.222,16366651.16145,0
2024-12-21 10:00:00,1734775200000,195.1,195.95,193.82,194.4,122921.078,1734778799999,23946428.73198,53491,65418.228,12747732.39023,0
2024-12-21 11:00:00,1734778800000,194.41,194.57,192.2,192.94,141011.648,1734782399999,27256001.87541,52592,85167.738,16460965.93695,0
2024-12-21 12:00:00,1734782400000,192.93,193.1,186.65,187.13,435879.189,1734785999999,82212352.10905,108544,154224.835,29140543.09003,0
2024-12-21 13:00:00,1734786000000,187.12,188.69,183.21,185.61,596995.63,1734789599999,110872869.63833,141542,243716.233,45247594.34315,0
2024-12-21 14:00:00,1734789600000,185.61,187.26,184.19,184.29,427582.528,1734793199999,79523264.85206,100890,148430.134,27596727.85651,0
2024-12-21 15:00:00,1734793200000,184.29,187.2,184.25,186.65,178072.835,1734796799999,33087468.79699,69418,85704.154,15930075.84649,0
2024-12-21 16:00:00,1734796800000,186.65,187.5,183.5,183.93,217075.939,1734800399999,40219641.51656,94310,108051.995,20026613.98174,0
2024-12-21 17:00:00,1734800400000,183.93,185.06,181.66,184.02,239381.213,1734803999999,43884288.67037,100733,117889.57,21614081.5569,0
2024-12-21 18:00:00,1734804000000,184.03,185.25,180.63,182.19,212553.538,1734807599999,38803834.02194,78759,105605.131,19281406.34155,0
2024-12-21 19:00:00,1734807600000,182.2,182.36,178.3,181.52,299854.812,1734811199999,53987586.47105,101764,138770.019,24984946.875,0
2024-12-21 20:00:00,1734811200000,181.51,183.39,179.9,181.59,291352.782,1734814799999,52976690.01223,78032,154005.179,28009174.96109,0
2024-12-21 21:00:00,1734814800000,181.61,182.23,178.72,180.69,198649.94,1734818399999,35852153.8456,73578,97621.222,17620695.02672,0
2024-12-21 22:00:00,1734818400000,180.69,181.94,179.31,181.19,148376.889,1734821999999,26828525.33178,48014,76050.23,13754459.19209,0
2024-12-21 23:00:00,1734822000000,181.19,181.65,179.02,181.45,133188.182,1734825599999,24041036.52911,57691,67698.514,12224678.16918,0
2024-12-22 00:00:00,1734825600000,181.46,183.42,179.96,181.92,206817.596,1734829199999,37572543.53225,81299,89987.346,16362496.91262,0
2024-12-22 01:00:00,1734829200000,181.91,183.95,180.5,182.82,164852.857,1734832799999,30078755.26192,66990,87582.004,15976076.51749,0
2024-12-22 02:00:00,1734832800000,182.81,183.89,181.15,181.84,122810.704,1734836399999,22422041.60626,54800,52844.136,9649584.54463,0
2024-12-22 03:00:00,1734836400000,181.84,183.83,180.46,182.56,140398.07,1734839999999,25580591.78063,66444,69586.556,12682243.10077,0
2024-12-22 04:00:00,1734840000000,182.55,183.32,179.96,179.96,136136.38,1734843599999,24743526.41558,55426,58714.152,10678931.85428,0
2024-12-22 05:00:00,1734843600000,179.97,180.84,177.88,180.65,252494.48,1734847199999,45334539.45179,85109,111465.483,20019476.56943,0
2024-12-22 06:00:00,1734847200000,180.64,183.75,180.04,183.31,153099.339,1734850799999,27912581.00634,49640,78057.417,14238721.74615,0
2024-12-22 07:00:00,1734850800000,183.31,184.81,182.72,184.32,115727.605,1734854399999,21239781.12871,42371,57731.219,10598447.80086,0
2024-12-22 08:00:00,1734854400000,184.31,185.79,183.86,184.4,127050.526,1734857999999,23491734.66556,57865,67778.902,12533082.63118,0
2024-12-22 09:00:00,1734858000000,184.4,186.91,183.71,185.58,128258.771,1734861599999,23796510.0049,45194,69713.068,12935413.47328,0
2024-12-22 10:00:00,1734861600000,185.58,186.94,185.25,185.63,110130.509,1734865199999,20517136.2772,44662,51124.444,9525032.35058,0
2024-12-22 11:00:00,1734865200000,185.63,186.98,185.39,186.69,66801.18,1734868799999,12441509.0654,43632,32889.733,6125978.90071,0
2024-12-22 12:00:00,1734868800000,186.69,187.87,185.58,185.93,106617.134,1734872399999,19916631.45093,40677,49188.273,9189685.47724,0
2024-12-22 13:00:00,1734872400000,185.94,186.88,184.52,184.86,116593.654,1734875999999,21649159.54376,48826,54724.58,10164096.68273,0
2024-12-22 14:00:00,1734876000000,184.86,185.2,179.03,179.14,296205.377,1734879599999,53779896.69062,97836,126990.982,23062715.13725,0
2024-12-22 15:00:00,1734879600000,179.14,182.46,179.09,181.87,174309.752,1734883199999,31575353.8107,59977,95322.779,17265739.1091,0
2024-12-22 16:00:00,1734883200000,181.88,183.47,180.49,182.89,136224.121,1734886799999,24847773.29576,61203,77551.591,14147415.87334,0
2024-12-22 17:00:00,1734886800000,182.89,183.29,181.25,181.61,108501.279,1734890399999,19802501.37625,46294,51885.184,9469739.08761,0
2024-12-22 18:00:00,1734890400000,181.62,184.05,181.21,181.89,117793.713,1734893999999,21502635.74589,53160,60212.25,10992829.03215,0
2024-12-22 19:00:00,1734894000000,181.9,182.29,177.85,178.49,196943.915,1734897599999,35358832.18615,69310,93668.595,16823508.92566,0
2024-12-22 20:00:00,1734897600000,178.5,181.12,176.88,180.93,212334.351,1734901199999,37928760.28537,70647,102899.376,18383920.28104,0
2024-12-22 21:00:00,1734901200000,180.94,182.41,180.11,180.67,117066.695,1734904799999,21245573.96089,49133,58859.789,10683030.92485,0
2024-12-22 22:00:00,1734904800000,180.66,181.61,177.66,181.42,166219.131,1734908399999,29836032.31817,54509,88150.261,15823552.59208,0
2024-12-22 23:00:00,1734908400000,181.41,182.3,179.74,180.52,99981.833,1734911999999,18092580.09462,49685,53434.525,9671883.21472,0
2024-12-23 00:00:00,1734912000000,180.53,180.61,177.68,179.11,174443.094,1734915599999,31266989.37785,66148,97141.864,17417643.09881,0
2024-12-23 01:00:00,1734915600000,179.1,182.1,176.48,178.31,266310.752,1734919199999,47740124.11694,96286,137809.165,24711393.65911,0
2024-12-23 02:00:00,1734919200000,178.32,180.02,176.61,179.73,230469.57,1734922799999,41057943.68248,91125,109144.839,19449392.99531,0
2024-12-23 03:00:00,1734922800000,179.74,187.38,179.24,186.24,366200.531,1734926399999,67516231.56639,100385,216810.447,39984676.56754,0
2024-12-23 04:00:00,1734926400000,186.24,187.73,184.76,184.76,182941.104,1734929999999,34067146.80609,62764,95447.032,17780912.65362,0
2024-12-23 05:00:00,1734930000000,184.76,185.41,183.05,183.97,118086.214,1734933599999,21764173.68149,43716,62846.733,11583117.08655,0
2024-12-23 06:00:00,1734933600000,183.97,184.46,180.74,180.8,165184.068,1734937199999,30125911.98282,58491,69777.591,12731577.46802,0
2024-12-23 07:00:00,1734937200000,180.8,182.82,179.91,182.25,140252.294,1734940799999,25428234.40977,52284,73094.457,13254061.26536,0
2024-12-23 08:00:00,1734940800000,182.24,184.46,181.74,184.32,97180.671,1734944399999,17799116.28187,44000,52589.18,9632465.59917,0
2024-12-23 09:00:00,1734944400000,184.33,186.67,184.22,184.87,160774.983,1734947999999,29831426.54308,59814,76183.477,14135770.33263,0
2024-12-23 10:00:00,1734948000000,184.86,185.85,184.09,185.31,121355.613,1734951599999,22450723.68292,51338,62783.7,11618446.75495,0
2024-12-23 11:00:00,1734951600000,185.3,185.66,183.45,183.59,80469.463,1734955199999,14835588.69003,38546,37564.605,6926427.93475,0
2024-12-23 12:00:00,1734955200000,183.59,185.01,182.84,184.34,117691.97,1734958799999,21647705.86653,43611,56437.526,10380725.66791,0
2024-12-23 13:00:00,1734958800000,184.33,184.52,181.23,182.55,123931.867,1734962399999,22642872.28455,58056,57185.219,10444697.82815,0
2024-12-23 14:00:00,1734962400000,182.55,185.08,180.94,183.81,215148.711,1734965999999,39427568.2197,81253,94721.092,17368406.67682,0
2024-12-23 15:00:00,1734966000000,183.81,185.76,180.73,180.87,229777.33,1734969599999,42149294.90721,100399,115512.159,21192249.29201,0
2024-12-23 16:00:00,1734969600000,180.87,185.66,180.74,185.03,232267.627,1734973199999,42536362.69516,83625,136437.041,24982790.92754,0
2024-12-23 17:00:00,1734973200000,185.02,186.16,184.13,184.6,163567.727,1734976799999,30287037.26532,67265,88104.061,16317152.99384,0
2024-12-23 18:00:00,1734976800000,184.6,186.04,184.3,185.11,82193.375,1734980399999,15228445.54175,47505,43021.567,7973279.4486,0
2024-12-23 19:00:00,1734980400000,185.11,189.66,184.94,187.43,211721.674,1734983999999,39805514.46799,67526,120491.089,22653360.62901,0
2024-12-23 20:00:00,1734984000000,187.43,191.73,186.73,191.23,192055.137,1734987599999,36350992.70491,68606,112444.629,21289775.25772,0
2024-12-23 21:00:00,1734987600000,191.23,193.48,189.22,190.08,234997.978,1734991199999,45086905.23364,88236,122237.557,23473676.10419,0
2024-12-23 22:00:00,1734991200000,190.08,192.69,189.69,192.52,148879.541,1734994799999,28445236.08978,41646,94525.207,18058694.06905,0
2024-12-23 23:00:00,1734994800000,192.52,192.77,189.78,190.11,161762.736,1734998399999,30879929.36607,44662,75859.849,14479441.70169,0
2024-12-24 00:00:00,1734998400000,190.12,190.33,188.45,189.95,102010.703,1735001999999,19313002.23143,57014,47894.312,9066266.29454,0
2024-12-24 01:00:00,1735002000000,189.96,190.41,187.55,187.71,94794.015,1735005599999,17922258.31394,36642,41650.192,7878026.64596,0
2024-12-24 02:00:00,1735005600000,187.7,188.43,186.13,187.87,101779.861,1735009199999,19064087.30124,42872,47310.146,8867451.4132,0
2024-12-24 03:00:00,1735009200000,187.88,190.1,187.88,189.97,77196.27,1735012799999,14576328.57968,33171,45549.004,8602387.29282,0
2024-12-24 04:00:00,1735012800000,189.97,191.21,189.29,190.92,65492.846,1735016399999,12466653.31698,29676,36014.142,6856240.15736,0
