timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-01-24,123.7,129.0,115.1,116.9,2697.354,1737763199999,316574.33320,105,133.662,15897.93630,0
2025-01-25,117.0,130.0,116.9,120.9,13283.66,1737849599999,1573014.82100,116,1165.847,151311.44700,0
2025-01-26,120.9,144.0,120.9,132.4,3505.125,1737935999999,435219.17000,369,263.456,35131.34770,0
2025-01-27,130.4,136.4,99.0,120.9,10241.759,1738022399999,1211168.25160,487,5536.272,659083.96640,0
2025-01-28,120.9,120.9,99.0,120.9,6169.462,1738108799999,727127.41760,186,4908.688,593403.71240,0
2025-01-29,99.0,121.2,99.0,115.4,3499.677,1738195199999,422309.19290,49,3081.354,372272.58230,0
2025-01-30,115.4,149.9,115.4,126.0,3217.348,1738281599999,411767.34740,230,1600.685,218052.59060,0
2025-01-31,130.1,149.9,115.3,127.4,11387.6,1738367999999,1438436.93970,326,7313.072,948840.12990,0
2025-02-01,127.4,135.0,127.0,127.0,1325.47,1738454399999,168808.36060,94,105.126,13352.01000,0
2025-02-02,117.9,128.0,100.0,100.0,523.155,1738540799999,60915.19390,40,129.053,14903.75490,0
2025-02-03,100.0,100.1,90.1,98.0,13495.69,1738627199999,1265820.09500,78,17.292,1730.92920,0
2025-02-04,98.0,110.0,90.5,109.9,886.085,1738713599999,94664.55980,49,262.441,28836.88130,0
2025-02-05,109.9,110.0,90.5,102.1,1953.996,1738799999999,186485.15030,250,353.957,36434.62670,0
2025-02-06,102.1,111.0,90.5,105.8,5589.733,1738886399999,573093.23000,265,1005.299,106229.57720,0
2025-02-07,105.7,115.9,90.5,102.7,1287.309,1738972799999,140114.65050,110,403.864,42555.23140,0
2025-02-08,113.5,122.8,90.7,106.0,919.365,1739059199999,93156.26450,35,27.299,2823.84900,0
2025-02-09,106.6,110.0,105.6,109.9,4473.257,1739145599999,485984.93090,87,765.650,84215.98640,0
2025-02-10,109.9,124.7,104.5,109.0,6001.891,1739231999999,673610.12330,50,8.193,918.83410,0
2025-02-11,129.2,129.5,104.5,104.5,5532.424,1739318399999,606082.27160,67,134.894,15797.69480,0
2025-02-12,117.6,125.0,104.5,104.5,181.434,1739404799999,21842.79640,15,137.883,17235.37500,0
2025-02-13,124.0,128.2,104.5,128.2,3380.095,1739491199999,364872.22900,124,28.707,3347.35180,0
2025-02-14,130.0,145.9,117.0,130.0,4340.288,1739577599999,605792.50430,85,2726.706,390039.05920,0
2025-02-15,130.0,145.9,122.3,131.9,8511.5,1739663999999,1124650.72330,367,4440.999,587241.43890,0
2025-02-16,131.9,145.9,96.0,120.0,9249.365,1739750399999,1156311.38820,119,4587.115,637032.85040,0
2025-02-17,129.5,145.9,119.0,121.1,1752.747,1739836799999,217249.17460,66,347.685,45125.44020,0
2025-02-18,121.1,145.9,96.0,145.9,3216.401,1739923199999,386443.31460,115,1959.573,234259.20800,0
2025-02-19,123.3,149.7,123.3,129.2,1683.745,1740009599999,225783.50460,192,899.624,125393.11510,0
2025-02-20,132.7,165.0,100.1,116.7,4112.789,1740095999999,504231.49640,125,334.262,44122.32690,0
2025-02-21,121.1,147.9,116.7,126.0,4109.219,1740182399999,529732.76170,140,684.185,86834.33940,0
2025-02-22,128.5,153.9,114.8,126.8,3448.604,1740268799999,440006.36640,80,78.275,11029.62000,0
2025-02-23,125.9,128.2,120.0,125.1,737.462,1740355199999,91510.60220,55,382.873,47240.53070,0
2025-02-24,125.1,150.0,109.6,124.0,10492.265,1740441599999,1323891.45790,125,2077.366,265642.23570,0
2025-02-25,124.0,124.0,96.0,105.0,43252.273,1740527999999,4334907.59390,104,39936.184,3998042.73950,0
2025-02-26,102.2,105.0,100.1,105.0,45229.33,1740614399999,4663311.36270,211,25617.552,2689701.28000,0
2025-02-27,105.0,133.7,100.2,126.5,20666.602,1740700799999,2398507.91460,235,14959.336,1804365.78050,0
2025-02-28,129.9,129.9,100.2,100.4,30429.635,1740787199999,3348486.62890,258,17143.812,1960771.66080,0
2025-03-01,110.0,110.0,100.4,100.4,22071.134,1740873599999,2375205.48680,147,16590.839,1824983.65290,0
2025-03-02,110.0,110.0,100.4,110.0,18677.907,1740959999999,2006027.75090,224,10245.514,1124277.93390,0
2025-03-03,110.0,110.0,105.1,110.0,15193.654,1741046399999,1632825.27870,146,7341.233,807535.63000,0
2025-03-04,110.0,110.0,105.1,110.0,24427.601,1741132799999,2626242.99320,265,11843.308,1302752.46540,0
2025-03-05,110.0,110.0,95.0,103.7,55388448.607,1741219199999,5703561467.96120,198612,34595616.205,3567075034.08950,0
2025-03-06,103.7,103.7,103.4,103.7,21064.038,1741305599999,2181589.09910,442,12225.233,1267656.66210,0
2025-03-07,103.4,103.7,103.4,103.4,34856.921,1741391999999,3608109.24190,345,12099.643,1254732.97910,0
2025-03-08,103.4,104.0,103.4,104.0,2034262.933,1741478399999,211306442.49170,4201,2018366.347,209657072.59540,0
2025-03-09,104.0,104.0,103.4,104.0,445840.52,1741564799999,46118674.00210,1113,16941.727,1761939.60800,0
