timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-12-09 18:00:00,2.395,2.659,2.2,2.2,454469.7,1733770799999,1068961.33448,159,261906.3,642625.92658,0
2024-12-09 19:00:00,2.4007,2.659,2.2,2.4134,71243.1,1733774399999,175149.40561,93,47251.1,120744.81010,0
2024-12-09 20:00:00,2.4127,2.5,2.2,2.2749,10554.2,1733777999999,23614.45937,40,627.1,1567.75000,0
2024-12-09 21:00:00,2.2765,2.4271,1.8935,2.2426,984229.0,1733781599999,2059455.22617,100,60751.0,145665.28022,0
2024-12-09 22:00:00,2.2426,2.2427,2.1,2.1,168784.3,1733785199999,374025.23712,613,99964.2,219759.49052,0
2024-12-09 23:00:00,2.1,2.4,2.0,2.2287,43330.8,1733788799999,90590.21820,108,40293.5,84499.67920,0
2024-12-10 00:00:00,2.2287,2.2287,2.0,2.217,10004.3,1733792399999,21228.67084,27,4472.5,9914.83010,0
2024-12-10 01:00:00,2.217,2.2478,2.2025,2.2473,18010.5,1733795999999,39970.64327,23,11913.4,26368.53432,0
2024-12-10 02:00:00,2.2499,2.2499,2.2473,2.2473,9464.3,1733799599999,21269.13361,11,0,0,0
2024-12-10 03:00:00,2.2473,2.2473,2.2473,2.2473,6194.8,1733803199999,13921.57404,6,0,0,0
2024-12-10 04:00:00,2.2473,2.2473,2.2473,2.2473,11601.0,1733806799999,26070.92730,15,0,0,0
2024-12-10 05:00:00,2.2473,2.2473,2.2473,2.2473,90476.9,1733810399999,203328.73737,14,0,0,0
2024-12-10 06:00:00,2.2473,2.2473,2.2473,2.2473,48132.0,1733813999999,108167.04360,6,0,0,0
2024-12-10 07:00:00,2.2473,2.4,2.2473,2.2473,23551.1,1733817599999,52927.76133,18,0,0,0
2024-12-10 08:00:00,2.2473,2.2473,2.2473,2.2473,117141.3,1733821199999,263251.64349,13,0,0,0
2024-12-10 09:00:00,2.25,2.25,2.2473,2.2473,34540.4,1733824799999,77623.49142,33,175.0,393.75000,0
2024-12-10 10:00:00,2.2473,2.3001,2.2473,2.3001,3322.0,1733828399999,7519.42572,81,0,0,0
2024-12-10 11:00:00,2.3001,2.3001,2.2473,2.2473,117069.3,1733831999999,267918.16936,43,64.0,147.20640,0
2024-12-10 12:00:00,2.2474,2.2474,1.9654,2.15,82169.0,1733835599999,181945.07247,77,3126.2,6846.39962,0
2024-12-10 13:00:00,2.15,2.1796,2.1354,2.1796,45533.0,1733839199999,98007.39995,87,2195.4,4766.32634,0
2024-12-10 14:00:00,2.161,2.4,2.161,2.1805,1304.1,1733842799999,2861.07856,25,5.0,10.80500,0
2024-12-10 15:00:00,2.1876,2.1876,1.848,1.848,115118.4,1733846399999,248169.09306,37,811.6,1499.83680,0
2024-12-10 16:00:00,2.0441,2.0888,1.848,2.0213,211008.9,1733849999999,407111.59018,80,37015.1,74423.45660,0
2024-12-10 17:00:00,2.076,2.076,1.8981,1.8981,105643.7,1733853599999,210057.98799,43,386.6,781.63501,0
2024-12-10 18:00:00,1.9335,2.0389,1.8001,2.0226,152331.1,1733857199999,280191.28031,85,550.0,1108.16500,0
2024-12-10 19:00:00,2.0226,2.3175,1.8601,2.3175,95342.8,1733860799999,194513.65101,197,28789.5,57767.75360,0
2024-12-10 20:00:00,2.1543,2.4599,1.98,2.4599,149610.0,1733864399999,327612.86669,205,62377.0,151118.17024,0
2024-12-10 21:00:00,2.2939,2.61,2.0771,2.3355,124379.2,1733867999999,283097.77770,102,50391.5,120661.04594,0
2024-12-10 22:00:00,2.3355,2.42,2.322,2.3256,79555.0,1733871599999,185611.37207,77,782.0,1824.99066,0
2024-12-10 23:00:00,2.3642,2.61,2.3256,2.3256,44560.9,1733875199999,110460.46584,37,23818.0,62164.59216,0
2024-12-11 00:00:00,2.61,2.61,2.3256,2.33,36387.5,1733878799999,87020.42646,45,8397.5,21909.18870,0
2024-12-11 01:00:00,2.33,2.3533,2.2511,2.2511,129826.0,1733882399999,300027.39848,63,77.8,181.74000,0
2024-12-11 02:00:00,2.2616,2.3037,2.0771,2.0771,30887.4,1733885999999,64415.10121,35,22.8,52.41078,0
2024-12-11 03:00:00,2.1972,2.3062,2.0771,2.2922,140826.8,1733889599999,316466.08128,91,110478.6,252824.99973,0
2024-12-11 04:00:00,2.2964,2.3438,2.2964,2.33,32569.9,1733893199999,75095.39104,81,26394.0,60854.96000,0
2024-12-11 05:00:00,2.3345,2.3345,2.305,2.305,138479.3,1733896799999,319790.20044,13,0,0,0
2024-12-11 06:00:00,2.3294,2.3415,2.305,2.305,12708.0,1733900399999,29493.78217,41,500.0,1166.10750,0
2024-12-11 07:00:00,2.3271,2.5045,2.305,2.3183,67881.3,1733903999999,157326.70581,55,3817.9,8917.14769,0
2024-12-11 08:00:00,2.3183,2.5,2.305,2.4,97819.4,1733907599999,226774.93357,23,78578.7,182169.50675,0
2024-12-11 09:00:00,2.4,2.4,2.343,2.4,38977.6,1733911199999,91997.87188,51,7243.0,17382.27407,0
2024-12-11 10:00:00,2.4,2.61,2.304,2.61,165650.1,1733914799999,398956.00259,90,48189.1,125501.76066,0
2024-12-11 11:00:00,2.61,2.61,2.2623,2.2623,164736.4,1733918399999,418574.35578,66,129480.0,337403.42688,0
2024-12-11 12:00:00,2.3601,2.61,2.16,2.385,71940.9,1733921999999,173330.38422,60,37630.2,98070.17171,0
2024-12-11 13:00:00,2.385,2.61,2.3642,2.3643,203944.7,1733925599999,521370.08086,93,159621.0,415944.27252,0
2024-12-11 14:00:00,2.3873,2.65,2.35,2.4149,260273.6,1733929199999,643516.36017,58,115245.5,301060.06996,0
2024-12-11 15:00:00,2.65,2.67,2.4042,2.4602,156283.3,1733932799999,405190.03513,102,99278.5,264979.65928,0
2024-12-11 16:00:00,2.4602,2.67,2.1902,2.1902,81194.5,1733936399999,205236.33922,107,44996.4,119796.29275,0
2024-12-11 17:00:00,2.4054,2.67,2.1902,2.4,131182.2,1733939999999,313786.50940,48,2686.4,6919.16000,0
2024-12-11 18:00:00,2.4,2.66,2.1902,2.4195,64241.3,1733943599999,159151.83644,71,18087.4,46674.57078,0
2024-12-11 19:00:00,2.1902,2.66,2.1902,2.1903,765850.1,1733947199999,1788667.55609,128,339584.4,852885.76220,0
2024-12-11 20:00:00,2.4292,2.67,2.1903,2.1903,231506.9,1733950799999,545121.86894,96,80499.7,214075.50128,0
2024-12-11 21:00:00,2.4098,2.67,2.1903,2.1903,142888.4,1733954399999,323755.12373,42,9523.2,25034.66425,0
