symbol,strategy,file_path,total_trades,profitable_trades,losing_trades,win_rate,total_profit,profit_pct,avg_profit,max_profit,avg_loss,max_loss,profit_factor,buy_trades,buy_win_rate,buy_profit,sell_trades,sell_win_rate,sell_profit
BTCUSDT,RSI,backtest_results/BTCUSDT_1h_RSI_results.json,9,6,3,0.6666666666666666,1276.6783913376257,46.85092433322839,252.4811639736978,367.18367233874073,-79.40286416818698,-108.80965421078133,6.35949764831922,4,0.75,427.1430939468387,5,0.6,849.5352973907872
BTCUSDT,ADX,backtest_results/BTCUSDT_1h_ADX_results.json,131,53,78,0.40458015267175573,1349.70177432154,3.263786526395419,126.35237887053329,244.55782392944565,-68.55095263867598,-116.5725627397027,1.2524234636499487,63,0.4444444444444444,698.9965929723718,68,0.36764705882352944,650.705181349168
BTCUSDT,EMACross,backtest_results/BTCUSDT_1h_EMACross_results.json,181,59,122,0.3259668508287293,417.6114721227582,0.7851797096877696,112.78015673065508,488.0985126814294,-51.118178483490915,-106.9243811935052,1.0669633573616228,90,0.32222222222222224,-33.823358085064214,91,0.32967032967032966,451.43483020782287
BTCUSDT,Stochastic,backtest_results/BTCUSDT_1h_Stochastic_results.json,152,69,83,0.45394736842105265,335.1264638592926,0.7848624824774432,116.6032053231441,399.8171743760506,-92.89752654744156,-106.31805765366443,1.043463678628802,89,0.38202247191011235,-272.7756195796737,63,0.5555555555555556,607.9020834389665
BTCUSDT,MACD,backtest_results/BTCUSDT_1h_MACD_results.json,350,128,222,0.3657142857142857,-19.757921706275056,-0.02066822210281218,73.90377934473338,337.6682181699195,-42.70018773798265,-103.66580447409751,0.9979157082898162,179,0.3743016759776536,-663.7017802822938,171,0.3567251461988304,643.9438585760183
BTCUSDT,BollingerBands,backtest_results/BTCUSDT_1h_BollingerBands_results.json,607,253,354,0.41680395387149916,-1328.545964020959,-0.8327865427108107,41.68289910635097,282.0792073636716,-33.54327524838349,-101.74679745247822,0.8881160330100729,304,0.4407894736842105,-823.5464941599633,303,0.3927392739273927,-504.9994698609959
