timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignored
2024-02-01 00:00:00,96.96,97.69,96.1,97.33,235780.75,1706749199999,22878668.699,25399,117457.24000000,11402499.38450000,0
2024-02-01 01:00:00,97.33,97.49,93.6,94.16,910901.79,1706752799999,86429103.8304,86638,379351.70000000,35999420.10140000,0
2024-02-01 02:00:00,94.15,94.57,93.57,94.3,331413.4,1706756399999,31206497.733,33476,188211.83000000,17724898.49910000,0
2024-02-01 03:00:00,94.3,94.49,93.34,93.6,250025.43,1706759999999,23476667.1722,26993,133154.77000000,12503827.16550000,0
2024-02-01 04:00:00,93.6,94.4,93.11,94.17,292671.16,1706763599999,27457634.4465,31852,149548.64000000,14033749.57370000,0
2024-02-01 05:00:00,94.16,94.46,93.55,94.19,187923.18,1706767199999,17678237.032,20420,95177.78000000,8954196.73990000,0
2024-02-01 06:00:00,94.2,94.9,94.08,94.72,261021.32,1706770799999,24661648.7109,24650,126280.99000000,11935075.08010000,0
2024-02-01 07:00:00,94.72,95.79,94.49,94.94,239370.14,1706774399999,22793782.5259,24135,130739.62000000,12448792.52830000,0
2024-02-01 08:00:00,94.93,95.45,94.61,95.22,145181.97,1706777999999,13786103.7742,16183,73803.64000000,7010220.27080000,0
2024-02-01 09:00:00,95.22,96.15,94.77,95.91,284836.44,1706781599999,27245047.061,26713,138569.32000000,13254453.18560000,0
2024-02-01 10:00:00,95.92,96.75,95.62,96.32,183796.02,1706785199999,17703534.7353,19826,100960.07000000,9723680.97940000,0
2024-02-01 11:00:00,96.33,96.53,95.3,95.46,193553.36,1706788799999,18541576.3046,19154,83766.14000000,8031873.92080000,0
2024-02-01 12:00:00,95.45,96.01,95.06,95.29,238166.67,1706792399999,22739357.2402,21526,118693.66000000,11332655.80030000,0
2024-02-01 13:00:00,95.28,96.05,94.67,95.56,220094.86,1706795999999,20983290.9435,21840,110132.00000000,10501631.05200000,0
2024-02-01 14:00:00,95.56,97.26,95.5,96.72,522331.22,1706799599999,50433057.9636,51594,247640.01000000,23910428.75370000,0
2024-02-01 15:00:00,96.72,97.5,95.96,96.0,364742.8,1706803199999,35322150.2853,37210,182014.31000000,17635550.34780000,0
2024-02-01 16:00:00,96.0,96.49,94.68,96.36,335811.25,1706806799999,32139547.1504,34345,158941.60000000,15218112.13160000,0
2024-02-01 17:00:00,96.37,97.62,96.24,97.1,484160.02,1706810399999,46974256.8373,35941,233991.77000000,22702946.75370000,0
2024-02-01 18:00:00,97.1,97.5,96.48,96.81,166760.96,1706813999999,16174790.3211,16653,80709.56000000,7829005.00340000,0
2024-02-01 19:00:00,96.81,97.97,96.39,97.87,193601.5,1706817599999,18835330.5489,20042,106387.61000000,10348042.21730000,0
2024-02-01 20:00:00,97.87,98.11,96.91,97.21,160367.16,1706821199999,15619845.3743,17944,85052.75000000,8287386.06650000,0
2024-02-01 21:00:00,97.21,98.07,97.13,97.95,143567.29,1706824799999,14033381.8572,16351,80824.45000000,7900218.79860000,0
2024-02-01 22:00:00,97.95,98.03,96.94,97.12,89156.32,1706828399999,8678006.2131,11269,42465.02000000,4133604.22310000,0
2024-02-01 23:00:00,97.12,97.97,96.94,97.81,120771.06,1706831999999,11770541.9395,12147,64321.85000000,6271005.26300000,0
2024-02-02 00:00:00,97.81,99.65,97.39,98.87,555017.24,1706835599999,54919312.4871,46886,261668.82000000,25886788.93840000,0
2024-02-02 01:00:00,98.87,99.38,98.51,98.64,161618.18,1706839199999,15987801.7197,14422,83213.52000000,8233645.84930000,0
2024-02-02 02:00:00,98.64,99.42,98.06,99.35,231228.97,1706842799999,22837452.2551,20299,113388.22000000,11198289.12850000,0
2024-02-02 03:00:00,99.35,100.05,98.92,98.97,198795.42,1706846399999,19772553.0865,21029,106516.86000000,10599241.18980000,0
2024-02-02 04:00:00,98.98,99.4,98.64,99.02,115780.29,1706849999999,11461802.0182,13936,54189.14000000,5365813.72210000,0
2024-02-02 05:00:00,99.01,99.63,98.41,99.27,200976.39,1706853599999,19887723.7399,19245,103571.38000000,10251922.62910000,0
2024-02-02 06:00:00,99.26,100.41,99.2,100.18,174640.31,1706857199999,17444861.1559,19146,99047.28000000,9895299.07030000,0
2024-02-02 07:00:00,100.18,101.53,100.11,101.21,278154.23,1706860799999,28004742.1563,29259,156274.54000000,15735983.36720000,0
