timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignored
2024-02-01 00:00:00,2283.15,2289.6,2240.0,2257.21,68099.1604,1706759999999,153940081.101366,166858,30891.68990000,69820926.29673900,0
2024-02-01 04:00:00,2257.2,2277.78,2251.91,2271.96,48678.6864,1706774399999,110424293.244512,102076,27993.86340000,63508751.68012200,0
2024-02-01 08:00:00,2271.95,2278.12,2265.2,2266.66,33862.5597,1706788799999,76873249.377252,89912,16122.85050000,36603867.34091100,0
2024-02-01 12:00:00,2266.67,2308.45,2263.2,2288.88,71094.1048,1706803199999,162538934.401269,165873,37809.77050000,86412254.30080200,0
2024-02-01 16:00:00,2288.89,2311.72,2267.54,2304.79,61350.694,1706817599999,140879867.181334,159021,31202.28970000,71670568.65651600,0
2024-02-01 20:00:00,2304.79,2309.78,2287.0,2304.28,27912.2485,1706831999999,64212019.741022,95732,14198.79180000,32666461.35841700,0
2024-02-02 00:00:00,2304.28,2320.48,2298.54,2301.66,33767.1517,1706846399999,77948942.851931,89424,16193.11920000,37386297.37424900,0
2024-02-02 04:00:00,2301.66,2319.81,2296.87,2313.73,40604.8215,1706860799999,93721344.332451,79008,24836.79710000,57331257.73485500,0
2024-02-02 08:00:00,2313.73,2319.37,2305.01,2318.36,30964.7091,1706875199999,71568612.296543,76764,16037.64990000,37072139.05528400,0
2024-02-02 12:00:00,2318.36,2324.74,2281.94,2313.99,68104.1247,1706889599999,156859585.017512,160361,35001.00070000,80641409.22759500,0
2024-02-02 16:00:00,2314.0,2323.88,2286.69,2301.41,46415.986,1706903999999,106887281.24618,110188,22472.88090000,51752718.38526700,0
2024-02-02 20:00:00,2301.42,2310.0,2295.05,2309.06,18373.718,1706918399999,42316435.953025,58876,9599.10690000,22109376.60191000,0
2024-02-03 00:00:00,2309.07,2329.98,2306.75,2321.45,33042.1771,1706932799999,76688478.573504,77867,17751.13360000,41198773.47196300,0
2024-02-03 04:00:00,2321.45,2325.28,2313.46,2314.39,16058.75,1706947199999,37266601.446903,56014,7658.83290000,17775541.81216900,0
2024-02-03 08:00:00,2314.38,2316.39,2300.24,2303.89,19307.6667,1706961599999,44597635.102606,61186,8467.12350000,19558602.64969800,0
2024-02-03 12:00:00,2303.88,2309.65,2292.75,2303.64,23197.0303,1706975999999,53423726.83391,73515,12389.70840000,28535225.06447400,0
2024-02-03 16:00:00,2303.65,2313.88,2297.0,2303.46,26479.7836,1706990399999,61058150.094564,77202,14805.98870000,34145273.47401200,0
2024-02-03 20:00:00,2303.45,2305.69,2293.83,2296.49,15147.4373,1707004799999,34831647.134955,51680,6666.37330000,15329012.72987400,0
2024-02-04 00:00:00,2296.5,2306.53,2291.0,2302.96,15488.8829,1707019199999,35620592.983511,53038,7824.87450000,17996520.90492500,0
2024-02-04 04:00:00,2302.97,2303.61,2287.0,2290.78,22543.3432,1707033599999,51749847.563044,68234,10524.42250000,24160142.98090600,0
2024-02-04 08:00:00,2290.79,2309.99,2286.71,2305.62,21035.5712,1707047999999,48364037.355741,63845,12141.63130000,27917543.77619100,0
2024-02-04 12:00:00,2305.62,2309.66,2297.46,2301.68,23055.0468,1707062399999,53118094.427148,64644,11241.19100000,25900421.81313000,0
2024-02-04 16:00:00,2301.67,2308.48,2266.0,2279.65,41928.864,1707076799999,95988686.330521,118515,20298.55310000,46482268.07403700,0
2024-02-04 20:00:00,2279.64,2311.0,2273.73,2289.79,47180.3363,1707091199999,108198273.792103,138408,24325.17550000,55783610.53172200,0
2024-02-05 00:00:00,2289.79,2297.77,2269.11,2296.27,30890.8697,1707105599999,70524003.937402,102334,16012.27050000,36564304.04913500,0
2024-02-05 04:00:00,2296.28,2312.32,2289.45,2310.17,29353.0217,1707119999999,67545593.306106,94172,15558.69570000,35802559.90405100,0
2024-02-05 08:00:00,2310.18,2332.9,2310.17,2329.62,47957.6175,1707134399999,111354356.453714,133405,23999.02000000,55725259.78372300,0
2024-02-05 12:00:00,2329.63,2338.41,2294.21,2298.71,53343.5684,1707148799999,123771397.045596,161956,23995.85320000,55695020.69811700,0
2024-02-05 16:00:00,2298.72,2312.56,2291.0,2304.48,40164.2658,1707163199999,92374634.586178,127735,21900.07250000,50377833.62402100,0
2024-02-05 20:00:00,2304.49,2305.99,2283.63,2301.83,34901.0689,1707177599999,80006634.673569,111261,18011.29540000,41292098.75378300,0
2024-02-06 00:00:00,2301.84,2329.78,2299.0,2316.85,36531.3539,1707191999999,84612069.018135,102845,21425.70970000,49628634.13221000,0
2024-02-06 04:00:00,2316.85,2327.86,2308.19,2327.16,44988.0828,1707206399999,104186700.883883,90579,27237.27950000,63086282.97275200,0
2024-02-06 08:00:00,2327.16,2344.0,2316.9,2325.49,73698.1125,1707220799999,171737668.469799,163587,36389.08030000,84815052.59657500,0
2024-02-06 12:00:00,2325.49,2349.0,2311.9,2343.74,79240.6473,1707235199999,185039251.72073,183641,40971.72840000,95686475.62208400,0
2024-02-06 16:00:00,2343.73,2379.95,2340.37,2379.12,75091.5387,1707249599999,177050646.789116,181914,40283.10280000,94993350.67961700,0
2024-02-06 20:00:00,2379.13,2392.4,2371.91,2372.64,59393.0146,1707263999999,141487308.906018,139230,28440.14960000,67757036.43027700,0
2024-02-07 00:00:00,2372.63,2390.66,2363.0,2364.75,41317.0464,1707278399999,98236130.910586,111194,19182.15780000,45622519.63438200,0
2024-02-07 04:00:00,2364.75,2368.76,2357.06,2362.92,33767.0711,1707292799999,79808374.135858,88264,16119.13230000,38100615.52464600,0
2024-02-07 08:00:00,2362.91,2377.42,2354.0,2361.66,39126.261,1707307199999,92467084.215164,110393,18982.29450000,44870286.77652200,0
2024-02-07 12:00:00,2361.67,2385.45,2361.0,2369.66,59497.1401,1707321599999,141087431.769075,171251,28820.23640000,68335309.08913700,0
2024-02-07 16:00:00,2369.66,2425.46,2368.85,2419.96,101426.198,1707335999999,244377196.350319,219903,52626.19460000,126749022.42058800,0
2024-02-07 20:00:00,2419.97,2444.44,2419.96,2425.1,67657.9847,1707350399999,164499666.922519,159352,35115.01780000,85388954.19907100,0
2024-02-08 00:00:00,2425.09,2444.39,2423.94,2433.48,53661.7238,1707364799999,130635351.101804,132042,26368.38960000,64189409.21785200,0
2024-02-08 04:00:00,2433.48,2435.32,2411.01,2421.21,37536.9421,1707379199999,90966436.385859,92943,17840.74980000,43230843.44101500,0
2024-02-08 08:00:00,2421.2,2429.58,2416.06,2425.3,36635.157,1707393599999,88791768.407684,115501,17984.51000000,43592714.71895700,0
2024-02-08 12:00:00,2425.29,2463.15,2416.63,2453.88,95794.0957,1707407999999,233635300.224371,245472,51754.55550000,126251731.37081300,0
2024-02-08 16:00:00,2453.88,2455.69,2413.44,2421.53,78026.8601,1707422399999,189660563.173407,199265,38097.24420000,92603938.75837500,0
2024-02-08 20:00:00,2421.54,2434.23,2418.49,2419.55,36385.2752,1707436799999,88272524.358971,108879,19620.77090000,47598250.09927800,0
2024-02-09 00:00:00,2419.56,2466.0,2419.16,2448.67,61649.8305,1707451199999,150444974.54181,156997,34555.56610000,84314630.35480900,0
2024-02-09 04:00:00,2448.67,2463.99,2440.19,2453.61,51527.0778,1707465599999,126349444.954223,139334,28062.60910000,68817264.00007400,0
2024-02-09 08:00:00,2453.6,2507.4,2453.37,2503.2,93081.9973,1707479999999,230477114.241584,205708,55068.26550000,136363563.48604100,0
2024-02-09 12:00:00,2503.19,2525.0,2476.57,2495.33,146517.4401,1707494399999,366701087.231864,299505,74785.61650000,187212082.94932200,0
2024-02-09 16:00:00,2495.33,2523.66,2478.07,2485.96,96732.6886,1707508799999,241749166.802835,209633,52822.83290000,132008591.23773000,0
2024-02-09 20:00:00,2485.96,2506.64,2483.89,2486.56,42875.3507,1707523199999,106913743.856477,123099,22129.74810000,55190136.84473100,0
2024-02-10 00:00:00,2486.56,2514.8,2483.09,2512.21,29699.4745,1707537599999,74215639.220565,104276,17282.22170000,43194118.82284200,0
2024-02-10 04:00:00,2512.21,2516.0,2494.49,2495.21,22753.0451,1707551999999,56998613.147857,85085,9419.03390000,23595042.32345800,0
2024-02-10 08:00:00,2495.21,2498.74,2471.57,2483.1,39453.8054,1707566399999,98077112.099382,121413,18047.40410000,44876778.03227400,0
2024-02-10 12:00:00,2483.11,2496.97,2480.76,2490.45,28535.3108,1707580799999,71046055.910215,102658,14474.25520000,36035300.17118600,0
2024-02-10 16:00:00,2490.45,2497.51,2483.4,2497.51,21758.4841,1707595199999,54180436.655629,84095,10177.02930000,25341666.05028200,0
2024-02-10 20:00:00,2497.51,2516.45,2492.21,2500.24,42899.4701,1707609599999,107448320.361108,125196,22700.80260000,56874087.13340100,0
2024-02-11 00:00:00,2500.24,2529.02,2493.8,2529.02,45682.9934,1707623999999,114757312.127019,122711,24442.32790000,61402059.65179100,0
2024-02-11 04:00:00,2529.02,2537.58,2514.76,2527.52,41606.5955,1707638399999,105111356.094734,120382,19761.55320000,49927345.47792000,0
2024-02-11 08:00:00,2527.53,2539.63,2511.79,2531.28,35472.7823,1707652799999,89603854.378376,115159,19214.90200000,48548255.86241500,0
2024-02-11 12:00:00,2531.29,2532.31,2505.0,2508.94,36711.6375,1707667199999,92348248.226967,133132,16825.80580000,42325050.31466700,0
2024-02-11 16:00:00,2508.94,2520.58,2496.8,2507.73,33492.446,1707681599999,84016359.094395,117499,16103.65320000,40403624.25471100,0
2024-02-11 20:00:00,2507.74,2514.31,2493.45,2507.21,27008.6924,1707695999999,67593248.403578,102198,12277.30760000,30725886.26132500,0
2024-02-12 00:00:00,2507.22,2525.0,2493.01,2500.12,42358.2185,1707710399999,106276291.29179,126544,21073.17480000,52887280.73053600,0
2024-02-12 04:00:00,2500.13,2504.34,2481.05,2501.71,28980.3075,1707724799999,72295874.828243,100343,14176.56900000,35369083.50692000,0
2024-02-12 08:00:00,2501.7,2505.5,2472.0,2488.16,37628.5861,1707739199999,93497654.612169,128010,18241.01520000,45320131.59785900,0
2024-02-12 12:00:00,2488.16,2563.17,2481.08,2557.87,103323.9498,1707753599999,261009990.764384,208600,59217.75210000,149602353.02919800,0
2024-02-12 16:00:00,2557.87,2638.91,2536.63,2610.25,159218.3706,1707767999999,412898223.799012,304851,81917.72370000,212360658.53545600,0
2024-02-12 20:00:00,2610.25,2665.58,2610.24,2659.99,77992.3435,1707782399999,206109206.83076,151042,39888.35340000,105409240.83952800,0
2024-02-13 00:00:00,2659.99,2686.0,2635.96,2640.47,78634.0703,1707796799999,209565988.218201,150590,39159.03790000,104398149.06367900,0
2024-02-13 04:00:00,2640.46,2654.38,2638.0,2648.64,45975.4913,1707811199999,121752399.174047,88656,22624.04380000,59913578.92554700,0
