open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,timestamp
1733601600000,2.5148,2.5372,2.5004,2.5317,16619456.0,1733605199999,41984485.2608,148191,7627510.0,19271277.5797,0,2024-12-07 20:00:00
1733605200000,2.5316,2.571,2.5169,2.5231,26659853.0,1733608799999,67881297.0784,194768,13140674.0,33468238.4478,0,2024-12-07 21:00:00
1733608800000,2.523,2.5566,2.508,2.5435,17858185.0,1733612399999,45165466.4025,132791,8257341.0,20882813.7694,0,2024-12-07 22:00:00
1733612400000,2.5435,2.6196,2.5377,2.6099,37172351.0,1733615999999,96095263.6651,241461,19873390.0,51405121.8527,0,2024-12-07 23:00:00
1733616000000,2.6099,2.6171,2.5738,2.5806,29531967.0,1733619599999,76540413.7624,247334,14127530.0,36619834.374,0,2024-12-08 00:00:00
1733619600000,2.5807,2.6005,2.5634,2.5846,21567826.0,1733623199999,55640422.7807,170717,9864057.0,25454214.0059,0,2024-12-08 01:00:00
1733623200000,2.5846,2.6064,2.5705,2.5928,19012242.0,1733626799999,49209608.2699,135647,10000880.0,25878733.2524,0,2024-12-08 02:00:00
1733626800000,2.5928,2.595,2.5712,2.5923,15225534.0,1733630399999,39313296.6604,119903,7749685.0,20008085.5649,0,2024-12-08 03:00:00
1733630400000,2.5923,2.594,2.5502,2.5793,25183149.0,1733633999999,64678344.0677,165821,14083435.0,36162760.6795,0,2024-12-08 04:00:00
1733634000000,2.5794,2.5858,2.5327,2.5464,19243508.0,1733637599999,49127621.9924,160538,9126151.0,23293204.4781,0,2024-12-08 05:00:00
1733637600000,2.5465,2.5596,2.5273,2.5533,11566034.0,1733641199999,29459558.1549,115403,5957014.0,15175148.4342,0,2024-12-08 06:00:00
1733641200000,2.5532,2.5745,2.5429,2.5534,12698657.0,1733644799999,32527153.0257,111814,6289319.0,16106326.4585,0,2024-12-08 07:00:00
1733644800000,2.5534,2.556,2.5124,2.5126,25736880.0,1733648399999,65162029.6371,179828,12999402.0,32902562.602,0,2024-12-08 08:00:00
1733648400000,2.5126,2.5362,2.4843,2.5015,19053066.0,1733651999999,47830978.1241,170962,8676955.0,21788734.8919,0,2024-12-08 09:00:00
1733652000000,2.5015,2.53,2.5011,2.5167,12612628.0,1733655599999,31756714.1012,115596,6580141.0,16570084.1459,0,2024-12-08 10:00:00
1733655600000,2.5167,2.5528,2.505,2.539,13630789.0,1733659199999,34562133.4957,107125,7240231.0,18361880.2773,0,2024-12-08 11:00:00
1733659200000,2.539,2.568,2.5334,2.5572,15498070.0,1733662799999,39570124.3114,133282,7541676.0,19257486.5718,0,2024-12-08 12:00:00
1733662800000,2.5573,2.567,2.5455,2.562,12979157.0,1733666399999,33170301.8332,108823,6156926.0,15737105.9551,0,2024-12-08 13:00:00
1733666400000,2.5619,2.5628,2.5282,2.531,13042888.0,1733669999999,33223472.3726,99361,5993649.0,15267901.0039,0,2024-12-08 14:00:00
1733670000000,2.531,2.549,2.5101,2.5409,16291433.0,1733673599999,41198649.9037,129790,8838515.0,22355849.3572,0,2024-12-08 15:00:00
1733673600000,2.5409,2.5613,2.5369,2.5606,12407477.0,1733677199999,31653941.6961,106695,5891680.0,15031463.502,0,2024-12-08 16:00:00
1733677200000,2.5605,2.6083,2.5489,2.6008,28386984.0,1733680799999,73385025.091,185619,14415099.0,37272681.9995,0,2024-12-08 17:00:00
1733680800000,2.6009,2.6469,2.5737,2.5974,45127801.0,1733684399999,118254427.4545,259808,22708178.0,59512398.3571,0,2024-12-08 18:00:00
1733684400000,2.5974,2.6278,2.5743,2.5805,23670192.0,1733687999999,61362746.2732,164279,11251950.0,29172114.3677,0,2024-12-08 19:00:00
1733688000000,2.5805,2.586,2.555,2.558,19492235.0,1733691599999,50080798.3723,135134,9113449.0,23414444.8908,0,2024-12-08 20:00:00
1733691600000,2.5579,2.5749,2.5557,2.5739,10810312.0,1733695199999,27735971.2054,87244,5404340.0,13866596.0296,0,2024-12-08 21:00:00
1733695200000,2.5739,2.5987,2.5706,2.594,15421478.0,1733698799999,39900387.9034,105522,7992409.0,20676938.5292,0,2024-12-08 22:00:00
1733698800000,2.594,2.6216,2.5825,2.6013,18083275.0,1733702399999,47065340.8019,129180,8813357.0,22940264.9721,0,2024-12-08 23:00:00
1733702400000,2.6013,2.6076,2.4432,2.4922,67172688.0,1733705999999,169212802.1529,371436,31601788.0,79545146.3234,0,2024-12-09 00:00:00
1733706000000,2.4922,2.518,2.4812,2.5021,28865775.0,1733709599999,72169593.5216,196797,15491437.0,38730473.5924,0,2024-12-09 01:00:00
1733709600000,2.5021,2.5136,2.465,2.4859,22466497.0,1733713199999,55793531.3677,158866,11932227.0,29627854.4087,0,2024-12-09 02:00:00
1733713200000,2.4859,2.498,2.432,2.4701,23962916.0,1733716799999,59087819.9848,137885,11510386.0,28391311.2493,0,2024-12-09 03:00:00
1733716800000,2.4701,2.4926,2.45,2.4861,16481561.0,1733720399999,40755084.0391,117908,8738798.0,21619718.5065,0,2024-12-09 04:00:00
1733720400000,2.4861,2.4937,2.4752,2.4908,10910645.0,1733723999999,27094640.999,71978,5455026.0,13548525.7751,0,2024-12-09 05:00:00
1733724000000,2.4907,2.4907,2.4348,2.4547,20300272.0,1733727599999,49865762.3229,129749,9427719.0,23156600.1403,0,2024-12-09 06:00:00
1733727600000,2.4546,2.4627,2.4052,2.4421,35346977.0,1733731199999,85818352.2205,207966,17098530.0,41521575.1674,0,2024-12-09 07:00:00
1733731200000,2.442,2.4425,2.3612,2.368,45007670.0,1733734799999,108115128.2273,274104,21516433.0,51733245.4988,0,2024-12-09 08:00:00
1733734800000,2.3679,2.4059,2.3531,2.3901,40620161.0,1733738399999,96714755.9794,258831,21550947.0,51332267.7991,0,2024-12-09 09:00:00
1733738400000,2.3901,2.4339,2.3814,2.4095,28523735.0,1733741999999,68649620.6278,146465,15108652.0,36375726.0549,0,2024-12-09 10:00:00
1733742000000,2.4095,2.4095,2.3427,2.3724,27666414.0,1733745599999,65748706.3522,159536,12904559.0,30688685.1231,0,2024-12-09 11:00:00
1733745600000,2.3724,2.4,2.3673,2.3943,20393478.0,1733749199999,48695736.1715,141031,9965657.0,23799598.9375,0,2024-12-09 12:00:00
1733749200000,2.3941,2.4486,2.3836,2.4289,32039391.0,1733752799999,77763124.4777,157128,18635763.0,45220472.8465,0,2024-12-09 13:00:00
1733752800000,2.429,2.4656,2.397,2.4609,24810318.0,1733756399999,60375770.7964,124228,12308812.0,29963291.1687,0,2024-12-09 14:00:00
1733756400000,2.4608,2.464,2.373,2.3879,35311248.0,1733759999999,84940526.0224,181745,16197673.0,38974120.3175,0,2024-12-09 15:00:00
1733760000000,2.3879,2.4156,2.3774,2.392,17833599.0,1733763599999,42810415.3495,116317,8949935.0,21484296.6851,0,2024-12-09 16:00:00
1733763600000,2.392,2.4144,2.3855,2.3877,10689355.0,1733767199999,25680137.5841,75843,5122177.0,12306437.7248,0,2024-12-09 17:00:00
1733767200000,2.3878,2.4218,2.3878,2.4138,15152734.0,1733770799999,36467799.6587,77287,8328106.0,20043382.4486,0,2024-12-09 18:00:00
1733770800000,2.4138,2.4418,2.3921,2.4087,19702711.0,1733774399999,47703453.7412,90683,9254936.0,22415483.9398,0,2024-12-09 19:00:00
1733774400000,2.4087,2.4146,2.2678,2.2723,78989590.0,1733777999999,183820967.9101,368201,36512356.0,84969561.7771,0,2024-12-09 20:00:00
1733778000000,2.2723,2.3239,2.0012,2.2334,188607408.0,1733781599999,416506251.5745,640757,89981874.0,199169265.9804,0,2024-12-09 21:00:00
1733781600000,2.2334,2.2599,2.0565,2.2161,140294607.0,1733785199999,306851206.1242,510625,67136971.0,146947989.3623,0,2024-12-09 22:00:00
1733785200000,2.216,2.2536,2.1888,2.2124,40643866.0,1733788799999,90476068.6477,295658,21001831.0,46756467.2184,0,2024-12-09 23:00:00
1733788800000,2.2124,2.2792,2.1543,2.2551,50747000.0,1733792399999,112707898.963,348504,25554439.0,56823206.7751,0,2024-12-10 00:00:00
1733792400000,2.2551,2.2632,2.1982,2.2545,24466068.0,1733795999999,54635508.6792,213091,11569228.0,25844261.5812,0,2024-12-10 01:00:00
1733796000000,2.2546,2.2546,2.1288,2.1325,39562723.0,1733799599999,86191504.6346,279212,17757671.0,38700476.6056,0,2024-12-10 02:00:00
1733799600000,2.1326,2.1582,2.0403,2.1505,98755680.0,1733803199999,207501688.6883,476168,46472305.0,97732167.0772,0,2024-12-10 03:00:00
1733803200000,2.1503,2.1765,2.0853,2.1734,53930559.0,1733806799999,114891301.8627,290827,27318388.0,58200298.8605,0,2024-12-10 04:00:00
1733806800000,2.1735,2.199,2.1443,2.1642,33853775.0,1733810399999,73551291.0747,169346,16951910.0,36842672.7429,0,2024-12-10 05:00:00
1733810400000,2.1641,2.2243,2.1457,2.2139,34527136.0,1733813999999,75889048.0974,186079,18313026.0,40255400.4695,0,2024-12-10 06:00:00
1733814000000,2.214,2.2164,2.1742,2.2082,23355263.0,1733817599999,51311496.0169,150256,11556400.0,25391955.6461,0,2024-12-10 07:00:00
1733817600000,2.2082,2.2434,2.1764,2.2287,27708741.0,1733821199999,61345033.0305,159119,14788338.0,32756916.0388,0,2024-12-10 08:00:00
1733821200000,2.2288,2.2508,2.2033,2.2213,23524999.0,1733824799999,52399806.4666,127179,12232545.0,27258360.6694,0,2024-12-10 09:00:00
1733824800000,2.2212,2.2568,2.2192,2.2411,22144905.0,1733828399999,49645430.748,103263,11268110.0,25261240.1295,0,2024-12-10 10:00:00
1733828400000,2.241,2.2423,2.205,2.2196,17594335.0,1733831999999,39147018.1526,93823,8331668.0,18539674.2399,0,2024-12-10 11:00:00
1733832000000,2.2196,2.2262,2.1177,2.1307,45762383.0,1733835599999,99068304.5469,190720,21308304.0,46081389.7477,0,2024-12-10 12:00:00
1733835600000,2.1308,2.1818,2.128,2.1582,31763745.0,1733839199999,68413563.8509,180379,15525611.0,33449644.5963,0,2024-12-10 13:00:00
1733839200000,2.1583,2.2162,2.1539,2.1928,36549186.0,1733842799999,79816774.8398,209917,18143798.0,39626220.1421,0,2024-12-10 14:00:00
1733842800000,2.1926,2.2045,2.0335,2.0404,84335954.0,1733846399999,177119666.269,350202,39045898.0,82000865.7652,0,2024-12-10 15:00:00
1733846400000,2.0408,2.0986,1.9836,2.0837,133513559.0,1733849999999,271684535.4074,492898,65130386.0,132618350.7464,0,2024-12-10 16:00:00
1733850000000,2.0837,2.0851,1.93,1.9322,76798662.0,1733853599999,154597978.7538,332183,35639108.0,71823208.899,0,2024-12-10 17:00:00
1733853600000,1.9323,2.0434,1.9,2.0174,105571573.0,1733857199999,207841519.4219,409042,52831420.0,104129755.2738,0,2024-12-10 18:00:00
1733857200000,2.0174,2.15,2.0129,2.124,60390455.0,1733860799999,125470883.6768,275183,32751574.0,68059149.4608,0,2024-12-10 19:00:00
1733860800000,2.1241,2.3032,2.1127,2.2949,123420790.0,1733864399999,274462632.8843,553121,63674607.0,141559674.7807,0,2024-12-10 20:00:00
1733864400000,2.295,2.42,2.2829,2.3485,135876658.0,1733867999999,319289924.8718,586636,69072398.0,162391439.067,0,2024-12-10 21:00:00
1733868000000,2.3485,2.3537,2.2865,2.334,44534090.0,1733871599999,103433054.0523,202802,21625081.0,50244192.0798,0,2024-12-10 22:00:00
1733871600000,2.3341,2.4084,2.3341,2.3709,47995745.0,1733875199999,113923917.9422,252234,24136553.0,57323269.3431,0,2024-12-10 23:00:00
1733875200000,2.3708,2.3863,2.2929,2.3156,43723979.0,1733878799999,101882691.646,270350,19164958.0,44695313.5893,0,2024-12-11 00:00:00
1733878800000,2.3155,2.3169,2.2303,2.2369,51983015.0,1733882399999,117691191.5521,320088,22243275.0,50363882.0092,0,2024-12-11 01:00:00
1733882400000,2.2369,2.3108,2.2353,2.3035,37010141.0,1733885999999,84440386.8695,209453,20949965.0,47796326.8871,0,2024-12-11 02:00:00
1733886000000,2.3034,2.3136,2.2868,2.3005,21356240.0,1733889599999,49139492.284,117199,10539939.0,24253582.445,0,2024-12-11 03:00:00
1733889600000,2.3006,2.3466,2.2955,2.3383,25619354.0,1733893199999,59560678.4606,138326,12586458.0,29263440.4754,0,2024-12-11 04:00:00
1733893200000,2.3381,2.35,2.3092,2.328,19931432.0,1733896799999,46423113.4162,97680,9350277.0,21782873.0631,0,2024-12-11 05:00:00
1733896800000,2.3279,2.3557,2.3192,2.3266,21028241.0,1733900399999,49166330.2401,81730,10809737.0,25273069.8964,0,2024-12-11 06:00:00
1733900400000,2.3266,2.3453,2.2865,2.2882,21781304.0,1733903999999,50463119.4922,87360,9545529.0,22138151.3742,0,2024-12-11 07:00:00
1733904000000,2.2882,2.3521,2.2851,2.3435,35845001.0,1733907599999,83210100.6671,134857,18829593.0,43753091.0553,0,2024-12-11 08:00:00
1733907600000,2.3436,2.36,2.3246,2.353,25032958.0,1733911199999,58574008.4377,107901,12397286.0,29012786.5234,0,2024-12-11 09:00:00
1733911200000,2.3529,2.3845,2.3335,2.3793,23244523.0,1733914799999,54844292.2573,103407,11706746.0,27630504.9756,0,2024-12-11 10:00:00
1733914800000,2.3793,2.3982,2.3429,2.3607,32675228.0,1733918399999,77587125.8222,138953,16819390.0,39954766.6736,0,2024-12-11 11:00:00
1733918400000,2.3607,2.3915,2.3505,2.3762,22592647.0,1733921999999,53568769.2862,107679,11094994.0,26308679.9394,0,2024-12-11 12:00:00
1733922000000,2.3762,2.3965,2.327,2.3809,48350745.0,1733925599999,114507809.1189,258451,23878962.0,56578693.9378,0,2024-12-11 13:00:00
1733925600000,2.3809,2.4331,2.3528,2.4214,40915384.0,1733929199999,97883915.456,208478,20830336.0,49859218.1442,0,2024-12-11 14:00:00
1733929200000,2.4214,2.4703,2.4,2.448,59849843.0,1733932799999,146203781.6828,283364,30458089.0,74427288.8046,0,2024-12-11 15:00:00
1733932800000,2.448,2.4635,2.4002,2.4094,34732834.0,1733936399999,84284222.3887,202951,16729382.0,40600274.8091,0,2024-12-11 16:00:00
1733936400000,2.4094,2.4256,2.3814,2.3866,22369531.0,1733939999999,53709243.1054,110826,11387062.0,27341566.0244,0,2024-12-11 17:00:00
1733940000000,2.3866,2.434,2.38,2.4308,23523981.0,1733943599999,56697579.5167,117227,12464077.0,30055509.3434,0,2024-12-11 18:00:00
1733943600000,2.4308,2.4398,2.4123,2.4339,18427973.0,1733947199999,44740403.1867,82227,9056295.0,21983899.6752,0,2024-12-11 19:00:00
1733947200000,2.4338,2.443,2.4072,2.4126,15262217.0,1733950799999,37008570.1258,90939,6992076.0,16957390.1742,0,2024-12-11 20:00:00
1733950800000,2.4126,2.4329,2.3953,2.4266,19613637.0,1733954399999,47373732.0772,89820,9543114.0,23057755.9578,0,2024-12-11 21:00:00
1733954400000,2.4266,2.444,2.4226,2.433,14108212.0,1733957999999,34333057.0272,62729,6085758.0,14808488.2132,0,2024-12-11 22:00:00
1733958000000,2.4329,2.445,2.3917,2.3941,17160381.0,1733961599999,41471174.8794,88040,6930167.0,16756778.4102,0,2024-12-11 23:00:00
1733961600000,2.3942,2.4083,2.3522,2.3661,22070469.0,1733965199999,52500907.2048,125441,10022835.0,23854449.6805,0,2024-12-12 00:00:00
1733965200000,2.3661,2.3877,2.3502,2.3614,15597227.0,1733968799999,36954570.5063,92993,6886772.0,16317682.9482,0,2024-12-12 01:00:00
1733968800000,2.3613,2.4117,2.3592,2.4015,13414362.0,1733972399999,31931496.1202,75870,7544035.0,17958780.976,0,2024-12-12 02:00:00
1733972400000,2.4016,2.4299,2.3909,2.4041,25823666.0,1733975999999,62276054.6708,127314,13674494.0,32986328.5337,0,2024-12-12 03:00:00
1733976000000,2.4041,2.484,2.402,2.4594,49438074.0,1733979599999,121495559.363,205713,27069929.0,66550890.9252,0,2024-12-12 04:00:00
1733979600000,2.4593,2.4669,2.4351,2.4375,24597376.0,1733983199999,60253404.7593,113114,11574287.0,28363552.4632,0,2024-12-12 05:00:00
1733983200000,2.4374,2.4483,2.4169,2.4334,17549063.0,1733986799999,42682727.0484,86666,8462754.0,20587981.8398,0,2024-12-12 06:00:00
1733986800000,2.4334,2.4511,2.4182,2.4242,17999183.0,1733990399999,43846383.1556,75913,9467148.0,23061439.3352,0,2024-12-12 07:00:00
1733990400000,2.4243,2.4547,2.4224,2.4339,17660425.0,1733993999999,43060463.8089,73595,8016529.0,19549061.5619,0,2024-12-12 08:00:00
1733994000000,2.4338,2.4503,2.4177,2.4194,14032606.0,1733997599999,34156989.0925,71028,7073710.0,17219598.2196,0,2024-12-12 09:00:00
1733997600000,2.4194,2.4197,2.3901,2.3988,21355956.0,1734001199999,51301545.1449,110979,9572408.0,22994048.0176,0,2024-12-12 10:00:00
1734001200000,2.3989,2.4118,2.3803,2.4103,15987728.0,1734004799999,38273935.156,91434,7245786.0,17357967.4709,0,2024-12-12 11:00:00
1734004800000,2.4103,2.4483,2.403,2.4421,17579040.0,1734008399999,42625907.1204,77845,9377568.0,22735815.7324,0,2024-12-12 12:00:00
1734008400000,2.4422,2.4528,2.3959,2.4108,31500627.0,1734011999999,76361063.1626,205153,14577973.0,35340171.7866,0,2024-12-12 13:00:00
1734012000000,2.4106,2.4349,2.3991,2.4266,24190069.0,1734015599999,58478411.944,167463,12222137.0,29552815.5811,0,2024-12-12 14:00:00
1734015600000,2.4266,2.4368,2.3964,2.4163,23296047.0,1734019199999,56252658.4536,108587,11344929.0,27417206.8196,0,2024-12-12 15:00:00
1734019200000,2.4164,2.4457,2.403,2.4099,20868045.0,1734022799999,50583593.0803,112154,10319207.0,25031090.9851,0,2024-12-12 16:00:00
1734022800000,2.4099,2.4266,2.3946,2.4131,14479315.0,1734026399999,34857196.5384,63921,6220725.0,14979248.3535,0,2024-12-12 17:00:00
1734026400000,2.4131,2.4329,2.4035,2.4077,14303387.0,1734029999999,34613078.2678,58733,7891051.0,19104180.059,0,2024-12-12 18:00:00
1734030000000,2.4076,2.4358,2.3388,2.3464,49923940.0,1734033599999,118875211.5335,218605,22409510.0,53357818.0958,0,2024-12-12 19:00:00
1734033600000,2.3465,2.3961,2.3454,2.3891,26955988.0,1734037199999,63918325.8585,122372,13601822.0,32241068.8533,0,2024-12-12 20:00:00
1734037200000,2.389,2.3919,2.353,2.3606,11814474.0,1734040799999,27975978.7733,72826,5222604.0,12368544.6272,0,2024-12-12 21:00:00
1734040800000,2.3606,2.3626,2.308,2.3506,26894639.0,1734044399999,62883295.1043,107017,12796939.0,29919703.6748,0,2024-12-12 22:00:00
1734044400000,2.3506,2.355,2.3274,2.3384,11020228.0,1734047999999,25822884.115,68009,4974660.0,11658097.7086,0,2024-12-12 23:00:00
1734048000000,2.3385,2.3687,2.337,2.3497,12622733.0,1734051599999,29735770.468,63980,6262765.0,14750625.7832,0,2024-12-13 00:00:00
1734051600000,2.3498,2.3509,2.309,2.3393,18870615.0,1734055199999,43964385.548,90778,9048694.0,21084127.2925,0,2024-12-13 01:00:00
1734055200000,2.3393,2.3593,2.3314,2.3435,15560563.0,1734058799999,36484117.9165,61037,7493903.0,17574170.1181,0,2024-12-13 02:00:00
1734058800000,2.3435,2.3572,2.3368,2.351,11843972.0,1734062399999,27798792.2219,44519,6696081.0,15720449.3308,0,2024-12-13 03:00:00
1734062400000,2.351,2.3539,2.3218,2.3292,13010285.0,1734065999999,30372955.4255,49456,6108991.0,14262587.5923,0,2024-12-13 04:00:00
1734066000000,2.3292,2.352,2.324,2.3395,13235684.0,1734069599999,30967256.547,48068,7053063.0,16500283.8286,0,2024-12-13 05:00:00
1734069600000,2.3394,2.3499,2.3041,2.3049,14405819.0,1734073199999,33533178.6375,63498,7093218.0,16514473.1763,0,2024-12-13 06:00:00
1734073200000,2.3049,2.327,2.284,2.3157,25965627.0,1734076799999,59870031.2213,103262,13695358.0,31584315.8249,0,2024-12-13 07:00:00
1734076800000,2.3156,2.3388,2.3107,2.332,13806830.0,1734080399999,32111439.1693,56496,6941606.0,16145241.5067,0,2024-12-13 08:00:00
1734080400000,2.3319,2.3362,2.3058,2.3202,8624880.0,1734083999999,20008402.2638,56172,4174224.0,9684702.5305,0,2024-12-13 09:00:00
1734084000000,2.3203,2.3276,2.3006,2.3206,11406584.0,1734087599999,26418813.7921,59703,5727659.0,13267804.0906,0,2024-12-13 10:00:00
1734087600000,2.3206,2.355,2.3179,2.3347,14891751.0,1734091199999,34838521.7061,76324,8137930.0,19044029.9422,0,2024-12-13 11:00:00
1734091200000,2.3347,2.3991,2.3347,2.3745,29348730.0,1734094799999,69659284.6821,134334,15286842.0,36285741.9818,0,2024-12-13 12:00:00
1734094800000,2.3745,2.3976,2.3635,2.3951,19084795.0,1734098399999,45377429.9396,96190,8589607.0,20430065.446,0,2024-12-13 13:00:00
1734098400000,2.3951,2.4657,2.3879,2.4519,63524679.0,1734101999999,155198378.0908,305448,30611596.0,74780957.4257,0,2024-12-13 14:00:00
1734102000000,2.452,2.4788,2.3937,2.399,56643398.0,1734105599999,138431009.6814,250435,26915579.0,65796403.7127,0,2024-12-13 15:00:00
1734105600000,2.399,2.4399,2.384,2.4227,35060919.0,1734109199999,84696348.243,198688,17914737.0,43295683.2802,0,2024-12-13 16:00:00
1734109200000,2.4227,2.4455,2.4167,2.4315,17908150.0,1734112799999,43572644.9867,111290,8409252.0,20467934.3195,0,2024-12-13 17:00:00
1734112800000,2.4314,2.4431,2.4129,2.4213,15092814.0,1734116399999,36619309.4173,89979,6782076.0,16454549.8994,0,2024-12-13 18:00:00
1734116400000,2.4213,2.4295,2.406,2.4198,10821907.0,1734119999999,26155591.5136,68974,5026341.0,12150934.3801,0,2024-12-13 19:00:00
1734120000000,2.4199,2.4349,2.4104,2.426,10447860.0,1734123599999,25332396.6899,66651,5460974.0,13242982.5858,0,2024-12-13 20:00:00
1734123600000,2.426,2.4435,2.4212,2.4321,11608421.0,1734127199999,28265362.1948,67434,5760190.0,14026800.7991,0,2024-12-13 21:00:00
1734127200000,2.4322,2.441,2.4132,2.4155,11452492.0,1734130799999,27780449.8647,61078,5741426.0,13926830.8326,0,2024-12-13 22:00:00
1734130800000,2.4154,2.4342,2.4123,2.4217,12844459.0,1734134399999,31136215.5633,73919,5501025.0,13338119.4479,0,2024-12-13 23:00:00
1734134400000,2.4218,2.4251,2.3976,2.4128,12668672.0,1734137999999,30569436.5985,81095,5836483.0,14086607.5898,0,2024-12-14 00:00:00
1734138000000,2.4128,2.453,2.4118,2.432,19708409.0,1734141599999,48068270.7713,117960,9791384.0,23883899.2824,0,2024-12-14 01:00:00
1734141600000,2.432,2.4591,2.4267,2.4426,10651057.0,1734145199999,26019803.9479,58085,5686963.0,13896219.8246,0,2024-12-14 02:00:00
1734145200000,2.4426,2.478,2.4385,2.4627,18893348.0,1734148799999,46539187.9021,81817,9562807.0,23556789.5594,0,2024-12-14 03:00:00
1734148800000,2.4627,2.4718,2.4471,2.47,12051827.0,1734152399999,29674454.1428,63397,5946556.0,14646369.7308,0,2024-12-14 04:00:00
1734152400000,2.47,2.5319,2.4609,2.5151,38848840.0,1734155999999,97124520.6847,164375,22652256.0,56623577.2757,0,2024-12-14 05:00:00
1734156000000,2.5151,2.5158,2.4751,2.4782,19695786.0,1734159599999,49121302.4633,96710,9108322.0,22714018.9556,0,2024-12-14 06:00:00
1734159600000,2.4782,2.495,2.4767,2.4879,13388239.0,1734163199999,33287564.1263,61438,7129945.0,17725511.0376,0,2024-12-14 07:00:00
1734163200000,2.488,2.5045,2.4545,2.4597,19010991.0,1734166799999,47085651.3297,105326,9220477.0,22852992.9314,0,2024-12-14 08:00:00
1734166800000,2.4597,2.469,2.4508,2.4638,9547073.0,1734170399999,23485784.4792,59220,5555779.0,13668509.2861,0,2024-12-14 09:00:00
1734170400000,2.4637,2.466,2.4372,2.444,9598829.0,1734173999999,23482431.7545,67210,4406635.0,10779217.8928,0,2024-12-14 10:00:00
1734174000000,2.4439,2.4442,2.4257,2.4308,9900354.0,1734177599999,24099919.4112,61979,4945003.0,12038547.1858,0,2024-12-14 11:00:00
1734177600000,2.4308,2.4374,2.4059,2.4096,13075762.0,1734181199999,31646484.3804,88055,5849289.0,14163020.3451,0,2024-12-14 12:00:00
1734181200000,2.4095,2.4174,2.3648,2.3845,28041454.0,1734184799999,66990410.3927,174423,12679040.0,30292478.1866,0,2024-12-14 13:00:00
1734184800000,2.3846,2.419,2.3836,2.4077,19141422.0,1734188399999,46020369.9688,100044,9985472.0,24005024.8561,0,2024-12-14 14:00:00
1734188400000,2.4078,2.4155,2.3904,2.4053,12908815.0,1734191999999,31025255.6671,77628,5759078.0,13844345.1295,0,2024-12-14 15:00:00
1734192000000,2.4053,2.412,2.3828,2.4073,12224087.0,1734195599999,29329538.1847,92028,6621126.0,15896325.6387,0,2024-12-14 16:00:00
1734195600000,2.4073,2.4095,2.3736,2.3842,12573017.0,1734199199999,30008382.2971,76539,4929802.0,11771220.9415,0,2024-12-14 17:00:00
1734199200000,2.3841,2.394,2.3677,2.3785,9991689.0,1734202799999,23800200.2025,67651,4031271.0,9602818.2977,0,2024-12-14 18:00:00
1734202800000,2.3785,2.4032,2.3774,2.3955,8655752.0,1734206399999,20706612.5576,55799,4976605.0,11906812.7874,0,2024-12-14 19:00:00
1734206400000,2.3955,2.4001,2.3548,2.361,12481905.0,1734209999999,29635673.7146,69465,5507883.0,13084737.9708,0,2024-12-14 20:00:00
1734210000000,2.3612,2.3895,2.3595,2.3829,9470102.0,1734213599999,22506799.1916,53990,4842800.0,11509056.5859,0,2024-12-14 21:00:00
