open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore,timestamp
1735840800000,96766.5,96812.6,96291.1,96812.6,89.782,1735844399999,8675979.84140,2517,50.316,4867279.41090,0,2025-01-02 18:00:00
1735844400000,96755.6,96999.8,96329.2,96856.5,266.876,1735847999999,25863751.75440,1188,250.162,24247588.85290,0,2025-01-02 19:00:00
1735848000000,96797.3,96866.1,96251.3,96523.5,60.343,1735851599999,5820665.67860,710,14.877,1436855.63170,0,2025-01-02 20:00:00
1735851600000,96478.3,96695.7,96443.0,96523.6,25.88,1735855199999,2498221.71610,673,11.122,1074272.56530,0,2025-01-02 21:00:00
1735855200000,96513.6,96584.3,96311.8,96321.8,27.266,1735858799999,2629666.43540,699,12.649,1220339.29370,0,2025-01-02 22:00:00
1735858800000,96392.4,96452.4,96301.9,96452.3,10.977,1735862399999,1058050.29110,539,5.796,558890.89660,0,2025-01-02 23:00:00
1735862400000,96452.3,96465.1,96271.3,96465.1,9.656,1735865999999,930799.50980,497,3.412,329110.51940,0,2025-01-03 00:00:00
1735866000000,96392.4,96665.9,96197.7,96331.8,21.737,1735869599999,2095650.90280,895,10.355,1000041.13340,0,2025-01-03 01:00:00
1735869600000,96271.3,96666.0,96210.9,96513.6,14.953,1735873199999,1442240.71230,1175,7.217,697444.04800,0,2025-01-03 02:00:00
1735873200000,96574.3,96880.5,96210.9,96800.0,56.473,1735876799999,5448507.18510,1145,33.886,3273555.01550,0,2025-01-03 03:00:00
1735876800000,96800.0,96880.5,96210.9,96635.0,18.282,1735880399999,1766400.59600,964,6.185,599039.47880,0,2025-01-03 04:00:00
1735880400000,96695.7,96880.5,96210.9,96800.0,24.57,1735883999999,2374462.72500,830,15.670,1516511.54520,0,2025-01-03 05:00:00
1735884000000,96695.8,96816.4,96210.9,96574.3,88.755,1735887599999,8557947.93730,1314,21.917,2121599.45610,0,2025-01-03 06:00:00
1735887600000,96513.6,96880.5,96210.9,96331.8,84.601,1735891199999,8170085.13220,1849,44.370,4294565.91170,0,2025-01-03 07:00:00
1735891200000,96271.3,96999.8,96210.9,96574.2,123.896,1735894799999,11972707.27110,2908,56.126,5439710.60330,0,2025-01-03 08:00:00
1735894800000,96574.2,96990.0,94236.5,95488.2,294.212,1735898399999,28289779.29720,7444,86.829,8392435.04780,0,2025-01-03 09:00:00
1735898400000,95548.2,96990.0,94000.0,96210.9,101.662,1735901999999,9732890.01090,4907,52.977,5105746.25810,0,2025-01-03 10:00:00
1735902000000,96271.3,96989.0,95500.0,96616.4,84.877,1735905599999,8206911.40200,2432,53.404,5171036.42570,0,2025-01-03 11:00:00
1735905600000,96695.7,96989.0,96400.0,96988.9,73.26,1735909199999,7092357.90670,1981,43.488,4216821.30630,0,2025-01-03 12:00:00
1735909200000,96988.9,96989.0,96400.0,96513.8,221.128,1735912799999,21380823.19970,3412,85.700,8308666.55910,0,2025-01-03 13:00:00
1735912800000,96878.0,96999.8,96310.0,96817.3,173.951,1735916399999,16829201.26290,4085,94.058,9116878.62770,0,2025-01-03 14:00:00
1735916400000,96817.2,99000.0,95555.0,97952.3,360.628,1735919999999,35131759.87100,4229,250.545,24485364.53110,0,2025-01-03 15:00:00
1735920000000,97952.3,99000.0,96828.0,97862.4,459.252,1735923599999,45401808.51800,2443,365.105,36130713.35710,0,2025-01-03 16:00:00
1735923600000,97999.9,98999.0,95510.0,95999.9,395.708,1735927199999,38537383.86830,4424,136.396,13318818.25000,0,2025-01-03 17:00:00
1735927200000,95969.5,98499.9,94500.0,98024.7,1162.827,1735930799999,112949627.09320,4316,677.430,65613530.37670,0,2025-01-03 18:00:00
1735930800000,97942.3,98599.8,97632.2,97980.1,203.253,1735934399999,19953327.01940,3073,108.830,10700338.08140,0,2025-01-03 19:00:00
1735934400000,97970.1,98999.0,97206.0,97820.2,268.918,1735937999999,26358781.66370,2194,113.973,11205323.23230,0,2025-01-03 20:00:00
1735938000000,97820.2,98325.4,97300.0,98189.8,156.123,1735941599999,15277843.12480,1478,50.119,4911074.55740,0,2025-01-03 21:00:00
1735941600000,98090.0,98209.9,97300.0,97929.6,50.561,1735945199999,4945511.66450,921,20.840,2040666.71530,0,2025-01-03 22:00:00
1735945200000,97929.6,97932.7,97584.5,97805.1,50.361,1735948799999,4925836.09150,734,18.546,1815753.55520,0,2025-01-03 23:00:00
1735948800000,97782.2,97932.8,97752.3,97910.0,51.827,1735952399999,5071537.03530,844,27.304,2673226.34890,0,2025-01-04 00:00:00
1735952400000,97910.0,97942.7,96200.0,97702.5,122.196,1735955999999,11918901.99210,1472,50.555,4945859.21430,0,2025-01-04 01:00:00
1735956000000,97682.5,98000.0,97470.0,97999.0,64.639,1735959599999,6325190.24200,868,28.132,2755067.13980,0,2025-01-04 02:00:00
1735959600000,97965.0,98090.0,96321.8,97920.6,89.912,1735963199999,8800881.77620,1071,42.106,4128567.25120,0,2025-01-04 03:00:00
1735963200000,98004.9,98090.0,97615.0,98011.9,27.651,1735966799999,2708474.95010,599,11.565,1133704.56700,0,2025-01-04 04:00:00
1735966800000,98040.6,98089.9,96400.0,96949.0,157.139,1735970399999,15362424.28020,1009,82.981,8130344.67850,0,2025-01-04 05:00:00
1735970400000,96939.0,97938.8,96400.3,97307.6,51.033,1735973999999,4952798.94100,924,27.865,2708224.81300,0,2025-01-04 06:00:00
1735974000000,97307.6,98068.7,97028.6,97777.0,74.071,1735977599999,7227957.62870,1095,41.472,4050974.08480,0,2025-01-04 07:00:00
1735977600000,97777.0,98068.7,97727.9,97970.8,61.572,1735981199999,6030415.10850,625,33.085,3241496.16010,0,2025-01-04 08:00:00
1735981200000,97980.8,98080.0,97460.0,98036.3,131.014,1735984799999,12833147.25850,1441,62.956,6171020.46810,0,2025-01-04 09:00:00
1735984800000,98079.9,98089.8,97781.4,97985.0,65.481,1735988399999,6418097.62780,887,35.009,3432590.58580,0,2025-01-04 10:00:00
1735988400000,98036.5,98089.9,97640.0,97640.0,124.36,1735991999999,12180109.46570,1276,59.217,5805805.41060,0,2025-01-04 11:00:00
1735992000000,97951.1,98080.0,96810.0,97591.7,128.497,1735995599999,12543195.60030,1531,56.621,5536216.53080,0,2025-01-04 12:00:00
1735995600000,97591.7,98089.9,96510.0,98089.7,165.571,1735999199999,16188692.66710,1994,103.514,10136048.81950,0,2025-01-04 13:00:00
1735999200000,98089.9,98089.9,96510.0,97647.6,108.782,1736002799999,10624266.29990,1589,41.723,4076576.91220,0,2025-01-04 14:00:00
1736002800000,97677.7,98089.9,97280.0,97895.6,130.196,1736006399999,12730503.76890,1837,62.813,6147226.69040,0,2025-01-04 15:00:00
1736006400000,97942.6,98089.9,97576.0,97978.5,124.383,1736009999999,12177568.14590,1526,69.043,6763160.28510,0,2025-01-04 16:00:00
1736010000000,97978.5,98089.9,96400.1,96929.0,157.859,1736013599999,15356640.27620,2206,69.588,6781990.59550,0,2025-01-04 17:00:00
1736013600000,97000.0,98089.9,96500.0,97351.8,224.611,1736017199999,21876737.92410,3088,108.688,10612066.44090,0,2025-01-04 18:00:00
1736017200000,97509.9,97810.0,97090.0,97639.2,81.578,1736020799999,7953651.88410,1459,37.117,3623642.56630,0,2025-01-04 19:00:00
1736020800000,97649.1,98089.9,97220.0,97892.9,79.742,1736024399999,7795799.30410,1241,44.709,4375984.81520,0,2025-01-04 20:00:00
1736024400000,97892.9,98099.7,97220.0,97750.7,71.088,1736027999999,6955605.13550,1015,31.530,3088820.93960,0,2025-01-04 21:00:00
1736028000000,97750.7,98099.8,97590.0,97929.9,72.368,1736031599999,7078074.34390,858,33.288,3259874.78740,0,2025-01-04 22:00:00
1736031600000,97928.2,98099.7,97348.4,97713.5,71.958,1736035199999,7042007.53650,1432,24.282,2379962.05600,0,2025-01-04 23:00:00
1736035200000,97683.4,98081.0,97673.4,97886.0,25.555,1736038799999,2498796.25780,568,18.600,1819273.68750,0,2025-01-05 00:00:00
1736038800000,97823.0,98099.9,97680.1,98019.8,45.91,1736042399999,4493299.86330,626,20.823,2040149.90210,0,2025-01-05 01:00:00
1736042400000,97854.9,98520.0,97680.0,98519.0,84.29,1736045999999,8278997.72160,962,60.133,5912099.60920,0,2025-01-05 02:00:00
1736046000000,98476.8,98990.0,98279.9,98990.0,70.158,1736049599999,6921941.98120,857,53.480,5278808.84150,0,2025-01-05 03:00:00
1736049600000,98869.9,99600.0,97823.8,99350.0,240.225,1736053199999,23772372.78090,2064,151.103,14982927.04710,0,2025-01-05 04:00:00
1736053200000,99350.0,99599.9,98113.5,99250.0,74.075,1736056799999,7335835.06470,1203,32.860,3262059.08270,0,2025-01-05 05:00:00
1736056800000,99175.3,99599.9,98459.9,99289.0,68.612,1736060399999,6809376.94140,1002,35.977,3576132.90720,0,2025-01-05 06:00:00
1736060400000,99088.1,99599.9,98200.0,99110.8,88.12,1736063999999,8724827.51630,1277,39.031,3870878.88980,0,2025-01-05 07:00:00
1736064000000,99110.8,99222.0,98000.0,98580.9,168.843,1736067599999,16635768.06180,1639,76.037,7509018.71510,0,2025-01-05 08:00:00
1736067600000,98503.8,98900.0,97670.1,98279.9,112.434,1736071199999,11048228.45550,1449,54.460,5357879.01930,0,2025-01-05 09:00:00
1736071200000,98337.4,98630.0,97384.4,97953.7,175.028,1736074799999,17132514.48240,2026,66.257,6494441.81150,0,2025-01-05 10:00:00
1736074800000,97952.8,98630.0,97800.0,98452.5,108.673,1736078399999,10674413.33900,1505,54.937,5401627.90930,0,2025-01-05 11:00:00
1736078400000,98452.5,98599.9,97600.0,97750.0,119.573,1736081999999,11719733.49730,1335,34.670,3400617.50400,0,2025-01-05 12:00:00
1736082000000,97750.0,99700.0,97378.5,98368.2,432.363,1736085599999,42450507.46280,2881,185.486,18323589.46690,0,2025-01-05 13:00:00
1736085600000,98377.0,99900.0,97378.5,98839.2,419.832,1736089199999,41478519.51030,3478,236.443,23498700.73320,0,2025-01-05 14:00:00
1736089200000,98839.2,99270.0,97720.0,98079.1,234.76,1736092799999,23066986.63670,2249,63.275,6239041.47930,0,2025-01-05 15:00:00
1736092800000,98040.5,98476.6,97720.0,98007.9,191.311,1736096399999,18749916.88010,2802,71.996,7064789.60840,0,2025-01-05 16:00:00
1736096400000,97898.5,98512.3,97719.9,98239.0,82.741,1736099999999,8119105.09930,1277,40.123,3940916.52400,0,2025-01-05 17:00:00
1736100000000,98147.8,98510.0,97800.0,98112.8,168.103,1736103599999,16503556.92100,1917,66.088,6501904.80930,0,2025-01-05 18:00:00
1736103600000,98112.8,98510.0,97719.9,98230.0,167.896,1736107199999,16458878.01700,1341,41.641,4093400.93760,0,2025-01-05 19:00:00
1736107200000,98299.9,98750.0,98000.0,98519.4,76.799,1736110799999,7565273.99900,1026,27.457,2707414.18610,0,2025-01-05 20:00:00
1736110800000,98519.4,99000.0,97990.0,98470.2,207.363,1736114399999,20405831.38720,1228,131.828,12991212.86160,0,2025-01-05 21:00:00
1736114400000,98390.1,99794.5,98092.8,98919.9,606.569,1736117999999,59922391.76820,1860,321.719,31857307.74620,0,2025-01-05 22:00:00
1736118000000,98919.9,98985.5,98092.8,98472.0,31.792,1736121599999,3135970.35150,786,10.727,1059258.49370,0,2025-01-05 23:00:00
1736121600000,98472.0,99500.0,98083.7,98753.4,48.516,1736125199999,4794892.59430,1017,30.174,2986187.00420,0,2025-01-06 00:00:00
1736125200000,98753.4,99414.3,98279.9,98909.9,45.844,1736128799999,4533482.72130,913,24.583,2434456.99370,0,2025-01-06 01:00:00
1736128800000,98859.9,99498.9,98034.1,99116.9,99.589,1736132399999,9856812.18840,1275,51.071,5061201.60070,0,2025-01-06 02:00:00
1736132400000,99116.9,99900.2,98938.0,99709.9,464.906,1736135999999,46317887.62910,943,427.830,42640581.10040,0,2025-01-06 03:00:00
1736136000000,99699.9,99900.2,98900.0,99860.2,142.259,1736139599999,14194708.14120,1010,54.495,5441927.04670,0,2025-01-06 04:00:00
1736139600000,99860.1,99900.2,99676.4,99805.9,76.263,1736143199999,7615596.17870,658,43.944,4389241.43640,0,2025-01-06 05:00:00
1736143200000,99805.9,99900.2,98000.0,99609.8,95.294,1736146799999,9480984.30960,1174,33.379,3328386.47950,0,2025-01-06 06:00:00
1736146800000,99609.8,99900.2,99161.4,99647.0,109.579,1736150399999,10914180.96360,1750,59.900,5969806.71520,0,2025-01-06 07:00:00
1736150400000,99596.9,101110.9,99017.1,99524.2,678.517,1736153999999,67803194.37610,2410,619.246,61909060.39670,0,2025-01-06 08:00:00
1736154000000,99524.2,99992.9,99022.7,99617.9,115.435,1736157599999,11492747.22600,1889,58.511,5830041.45700,0,2025-01-06 09:00:00
1736157600000,99692.5,104444.0,98099.9,99482.7,3365.681,1736161199999,341281362.86890,5149,2989.371,303290555.15250,0,2025-01-06 10:00:00
1736161200000,99482.7,100000.0,98750.0,99214.2,110.12,1736164799999,10913125.82630,1540,51.678,5127766.32250,0,2025-01-06 11:00:00
1736164800000,99214.2,100828.3,98250.0,99883.8,218.423,1736168399999,21745748.62930,3090,107.135,10688323.16390,0,2025-01-06 12:00:00
1736168400000,99864.3,103330.0,99400.0,101417.2,285.286,1736171999999,28874628.02190,3327,189.171,19223005.86340,0,2025-01-06 13:00:00
1736172000000,101417.2,103299.9,99200.0,100777.8,217.305,1736175599999,22020051.13440,3609,94.545,9594276.77980,0,2025-01-06 14:00:00
1736175600000,100780.1,103329.9,100490.5,101124.2,262.56,1736179199999,26627844.82880,2478,153.724,15638848.11050,0,2025-01-06 15:00:00
1736179200000,101124.0,103279.9,100700.0,102708.6,274.958,1736182799999,28116927.25050,1959,181.259,18573670.87800,0,2025-01-06 16:00:00
1736182800000,102669.2,103100.0,100706.9,102270.0,271.267,1736186399999,27734619.83990,2190,76.468,7834663.91410,0,2025-01-06 17:00:00
1736186400000,102342.9,102408.4,101321.7,102034.6,205.971,1736189999999,21001177.84380,3024,97.795,9986273.60580,0,2025-01-06 18:00:00
1736190000000,102034.6,102317.9,101854.2,102083.5,166.998,1736193599999,17040929.13620,14946,88.438,9028863.04410,0,2025-01-06 19:00:00
1736193600000,101960.4,102317.9,101782.4,102153.1,102.398,1736197199999,10458256.14900,3407,46.301,4734611.37080,0,2025-01-06 20:00:00
1736197200000,102177.6,103500.0,100892.3,102160.0,531.976,1736200799999,54744067.13710,2040,459.788,47387944.72880,0,2025-01-06 21:00:00
1736200800000,102150.0,102511.0,101894.3,102188.0,59.995,1736204399999,6135186.92620,835,29.564,3025689.50860,0,2025-01-06 22:00:00
1736204400000,102190.0,102299.8,102106.1,102219.6,25.033,1736207999999,2557402.43040,403,11.409,1165852.23370,0,2025-01-06 23:00:00
1736208000000,102219.6,102571.8,101894.3,102485.1,85.451,1736211599999,8737017.04030,1033,38.540,3944389.08280,0,2025-01-07 00:00:00
1736211600000,102307.1,102806.6,99552.2,101759.2,184.244,1736215199999,18702162.16220,939,76.075,7775403.97150,0,2025-01-07 01:00:00
1736215200000,101759.8,102400.0,99574.7,100797.1,151.136,1736218799999,15295445.39940,1692,80.695,8184424.89890,0,2025-01-07 02:00:00
1736218800000,100897.7,101000.0,100357.8,100914.7,78.731,1736222399999,7945416.78580,946,40.716,4111822.49430,0,2025-01-07 03:00:00
1736222400000,100999.8,101000.0,99574.7,100829.2,57.613,1736225999999,5804666.26300,770,29.684,2996578.83180,0,2025-01-07 04:00:00
1736226000000,100869.8,101000.0,100236.6,100999.9,51.317,1736229599999,5174872.25570,600,25.414,2565452.08340,0,2025-01-07 05:00:00
1736229600000,100999.8,101997.1,100200.0,101699.7,148.443,1736233199999,15014623.78170,1369,102.612,10375969.58100,0,2025-01-07 06:00:00
1736233200000,101699.5,101772.9,101290.1,101630.0,88.757,1736236799999,9020824.36220,1106,44.429,4518214.62560,0,2025-01-07 07:00:00
1736236800000,101690.0,101777.7,101422.4,101470.2,73.753,1736240399999,7491902.57550,1055,32.454,3298552.92170,0,2025-01-07 08:00:00
1736240400000,101480.2,101782.5,101422.4,101622.1,61.358,1736243999999,6233157.37920,849,27.375,2782693.15640,0,2025-01-07 09:00:00
1736244000000,101623.0,101782.5,101000.0,101450.1,468.846,1736247599999,47415306.49900,1299,49.037,4987246.49550,0,2025-01-07 10:00:00
1736247600000,101450.0,101717.6,101095.3,101340.1,94.876,1736251199999,9630575.36060,1714,44.524,4521487.13460,0,2025-01-07 11:00:00
1736251200000,101340.1,101665.9,101000.0,101550.1,146.447,1736254799999,14854288.26620,1444,64.642,6558844.72280,0,2025-01-07 12:00:00
1736254800000,101551.0,101665.9,98888.0,100970.1,672.163,1736258399999,67329485.36530,7181,109.447,11034207.60210,0,2025-01-07 13:00:00
1736258400000,100999.6,101000.6,100083.6,100325.3,105.939,1736261999999,10680720.43790,2223,50.917,5139330.96410,0,2025-01-07 14:00:00
1736262000000,100503.0,101000.0,98100.0,98275.5,1013.673,1736265599999,99941233.04430,3294,424.387,41850816.85570,0,2025-01-07 15:00:00
1736265600000,98275.5,98949.9,98100.1,98919.9,307.232,1736269199999,30309443.67710,2292,197.865,19550813.57480,0,2025-01-07 16:00:00
1736269200000,98919.9,98949.9,98100.0,98949.8,209.548,1736272799999,20664004.25780,1875,90.996,8994290.75630,0,2025-01-07 17:00:00
1736272800000,98837.0,101009.1,97200.0,99000.1,547.195,1736276399999,53754772.41940,3077,187.505,18563061.37420,0,2025-01-07 18:00:00
1736276400000,99017.6,101000.0,98900.0,99558.9,123.485,1736279999999,12289671.23160,2740,63.119,6295741.86620,0,2025-01-07 19:00:00
1736280000000,99558.9,99573.9,96400.2,97267.1,771.795,1736283599999,74827129.85800,2806,92.627,9077194.65380,0,2025-01-07 20:00:00
1736283600000,97044.8,98800.0,96601.2,97120.8,315.273,1736287199999,30639006.52510,2648,149.124,14521564.07170,0,2025-01-07 21:00:00
1736287200000,97199.9,97306.1,96800.0,97189.4,98.988,1736290799999,9621497.57420,931,51.474,5006562.05900,0,2025-01-07 22:00:00
1736290800000,97156.0,97382.1,97155.9,97382.0,93.514,1736294399999,9097090.32160,1169,50.305,4897098.76620,0,2025-01-07 23:00:00
1736294400000,97382.1,97382.1,97155.9,97381.9,68.697,1736297999999,6683781.38840,711,41.975,4086901.26510,0,2025-01-08 00:00:00
1736298000000,97381.9,97700.0,96200.0,96360.0,1060.775,1736301599999,102644067.45730,1611,227.110,22048508.92230,0,2025-01-08 01:00:00
1736301600000,96370.0,96400.0,96200.0,96200.1,130.566,1736305199999,12564380.37610,925,19.439,1872602.59040,0,2025-01-08 02:00:00
1736305200000,96200.1,96832.9,95500.1,95510.1,1366.912,1736308799999,131050919.57760,1489,318.241,30678212.72290,0,2025-01-08 03:00:00
1736308800000,95589.9,96048.7,95500.1,95611.8,301.61,1736312399999,28822971.67800,793,105.028,10042815.82360,0,2025-01-08 04:00:00
1736312400000,95601.8,98663.8,95500.2,96937.5,199.716,1736315999999,19235858.88840,2073,106.884,10291326.77870,0,2025-01-08 05:00:00
1736316000000,96937.5,98558.0,95500.1,95544.9,260.804,1736319599999,25117533.92490,2237,79.021,7635711.41050,0,2025-01-08 06:00:00
1736319600000,95544.9,97000.0,95510.0,95921.9,158.43,1736323199999,15211076.56880,2178,77.091,7416171.11760,0,2025-01-08 07:00:00
1736323200000,95881.9,97589.8,95510.4,97222.3,123.813,1736326799999,11957335.43630,1750,73.234,7090055.87240,0,2025-01-08 08:00:00
1736326800000,97271.8,97500.0,95600.0,95910.9,88.959,1736330399999,8636459.16300,779,31.599,3077103.17390,0,2025-01-08 09:00:00
1736330400000,95799.5,97499.9,95600.0,97300.0,77.73,1736333999999,7537021.76250,942,35.102,3405428.35630,0,2025-01-08 10:00:00
1736334000000,97300.0,98000.0,96000.0,97063.2,98.572,1736337599999,9601512.19260,1399,38.621,3773424.20340,0,2025-01-08 11:00:00
1736337600000,97063.2,97900.0,95510.3,97099.9,591.396,1736341199999,56701407.61130,2209,66.388,6455127.76660,0,2025-01-08 12:00:00
1736341200000,97099.9,97714.6,95759.9,96888.3,99.221,1736344799999,9615395.69290,1394,49.576,4815708.04080,0,2025-01-08 13:00:00
1736344800000,97030.5,97900.0,95650.1,96845.9,155.626,1736348399999,15102863.56220,1774,80.078,7799129.42630,0,2025-01-08 14:00:00
1736348400000,96805.9,97800.0,95800.0,96736.4,192.907,1736351999999,18667002.64480,2608,91.214,8850146.42020,0,2025-01-08 15:00:00
1736352000000,96988.8,97228.5,95540.0,96661.0,301.44,1736355599999,29068228.93350,2656,151.717,14694104.50410,0,2025-01-08 16:00:00
1736355600000,96664.0,97230.0,94118.2,96752.3,1424.12,1736359199999,136023808.62300,6718,305.866,29561870.05380,0,2025-01-08 17:00:00
1736359200000,96836.1,97179.8,94880.0,95946.1,277.115,1736362799999,26666455.65730,4058,129.120,12491941.82550,0,2025-01-08 18:00:00
1736362800000,96042.0,97145.0,95500.0,96681.3,125.632,1736366399999,12100326.65260,1817,72.967,7044124.61860,0,2025-01-08 19:00:00
1736366400000,96531.6,97154.9,95400.0,96256.1,57.206,1736369999999,5532296.98930,1253,33.529,3252138.43830,0,2025-01-08 20:00:00
1736370000000,96304.5,97144.8,96062.4,96290.0,24.842,1736373599999,2403970.10090,505,13.752,1332662.44640,0,2025-01-08 21:00:00
1736373600000,96290.1,97144.8,94000.0,96450.0,256.197,1736377199999,24250647.11760,1064,14.859,1425138.35140,0,2025-01-08 22:00:00
1736377200000,96274.0,97179.7,94700.2,96362.3,30.315,1736380799999,2919994.85380,568,21.418,2067871.08790,0,2025-01-08 23:00:00
1736380800000,96362.3,97000.0,95886.9,96542.1,25.427,1736384399999,2454735.98580,374,15.626,1510606.63650,0,2025-01-09 00:00:00
1736384400000,96656.2,97000.0,95980.0,96846.1,31.373,1736387999999,3032145.24450,564,18.215,1763344.84150,0,2025-01-09 01:00:00
1736388000000,96846.1,97179.7,95961.0,96812.6,43.349,1736391599999,4197595.83080,817,24.701,2396048.76100,0,2025-01-09 02:00:00
1736391600000,97065.1,97179.7,96812.5,96812.6,21.704,1736395199999,2104210.30670,482,9.562,928561.39100,0,2025-01-09 03:00:00
1736395200000,96999.9,97000.0,94311.4,95379.0,144.727,1736398799999,13791791.41130,1036,19.797,1894196.56880,0,2025-01-09 04:00:00
1736398800000,95396.1,96000.0,94490.7,95456.1,64.931,1736402399999,6167662.62010,765,25.328,2409061.47700,0,2025-01-09 05:00:00
1736402400000,95456.1,96100.0,95145.1,95622.8,45.617,1736405999999,4358660.66280,610,26.760,2559964.79130,0,2025-01-09 06:00:00
1736406000000,95689.2,96000.0,95145.1,95400.0,96.072,1736409599999,9168080.67640,1173,30.614,2925377.72710,0,2025-01-09 07:00:00
1736409600000,95228.7,95414.1,94002.1,94793.5,668.974,1736413199999,63011863.00650,1924,44.627,4231476.42150,0,2025-01-09 08:00:00
1736413200000,94793.5,96100.0,94354.9,94683.8,103.362,1736416799999,9792616.92770,2047,52.489,4981556.94800,0,2025-01-09 09:00:00
1736416800000,94739.0,95300.0,94002.1,94625.9,127.776,1736420399999,12062812.46730,1341,49.227,4662463.52560,0,2025-01-09 10:00:00
1736420400000,94645.7,95300.0,94354.4,94720.0,82.656,1736423999999,7831299.98890,1365,41.799,3966578.97770,0,2025-01-09 11:00:00
1736424000000,95045.9,95300.0,94000.0,94700.0,107.421,1736427599999,10180572.27420,1127,57.669,5475093.46030,0,2025-01-09 12:00:00
1736427600000,94790.0,95956.1,92787.0,93846.1,1789.351,1736431199999,167088034.30110,3602,79.322,7497886.30050,0,2025-01-09 13:00:00
1736431200000,93846.1,95000.0,93000.0,94700.0,363.165,1736434799999,34208179.58130,3080,103.615,9802575.47070,0,2025-01-09 14:00:00
1736434800000,94850.0,95500.0,93759.5,94818.7,133.465,1736438399999,12640003.26620,2927,61.455,5836219.89940,0,2025-01-09 15:00:00
1736438400000,94944.6,96986.3,94500.1,96018.2,256.638,1736441999999,24549226.78240,5159,137.370,13192180.66180,0,2025-01-09 16:00:00
1736442000000,96018.2,96978.9,94243.3,95400.8,323.933,1736445599999,30911605.38990,4938,61.928,5963411.74290,0,2025-01-09 17:00:00
1736445600000,95400.8,96788.1,94265.3,96160.0,191.788,1736449199999,18322941.62250,1879,52.662,5050964.68780,0,2025-01-09 18:00:00
1736449200000,96160.0,96917.5,94243.1,96238.7,144.484,1736452799999,13869495.05990,3847,78.207,7537196.18570,0,2025-01-09 19:00:00
1736452800000,96546.1,96948.2,94000.0,95078.6,133.294,1736456399999,12737287.45470,2329,46.398,4444869.54650,0,2025-01-09 20:00:00
1736456400000,95076.1,96899.0,93889.5,94241.9,294.248,1736459999999,27795876.57160,3190,158.470,15005466.62630,0,2025-01-09 21:00:00
1736460000000,93913.6,96686.0,93912.0,95500.2,88.815,1736463599999,8393936.88090,1777,43.166,4094664.20040,0,2025-01-09 22:00:00
1736463600000,95509.9,96600.0,93510.2,95116.6,458.817,1736467199999,43574199.78740,2568,59.273,5640544.17670,0,2025-01-09 23:00:00
1736467200000,95260.0,96032.2,94299.3,95550.0,59.408,1736470799999,5674530.98820,1164,31.741,3036721.03180,0,2025-01-10 00:00:00
1736470800000,95550.1,95734.7,94793.5,95410.0,54.843,1736474399999,5242270.43870,837,32.339,3094991.61660,0,2025-01-10 01:00:00
1736474400000,95410.0,95734.6,93913.0,94999.9,89.859,1736477999999,8572769.12880,2073,34.010,3252907.81680,0,2025-01-10 02:00:00
1736478000000,94999.9,95730.0,94000.1,95336.1,94.474,1736481599999,8961434.11340,2312,43.644,4160355.04620,0,2025-01-10 03:00:00
1736481600000,95646.1,95729.9,94500.1,95650.0,77.689,1736485199999,7415032.73080,2144,47.836,4576206.82320,0,2025-01-10 04:00:00
1736485200000,95729.8,98000.0,90145.5,96419.8,4537.131,1736488799999,426260073.64110,6226,1465.447,139452070.63120,0,2025-01-10 05:00:00
1736488800000,96419.8,96444.0,94100.1,94949.9,65.157,1736492399999,6201854.57150,1265,24.103,2298815.02450,0,2025-01-10 06:00:00
1736492400000,94949.8,97241.3,94618.7,95828.8,211.106,1736495999999,20180222.38960,2501,150.306,14397480.14120,0,2025-01-10 07:00:00
1736496000000,95946.1,96709.9,95300.0,96600.0,116.299,1736499599999,11198019.00630,1894,64.334,6206482.24470,0,2025-01-10 08:00:00
1736499600000,96600.0,97156.1,95962.2,96563.7,170.046,1736503199999,16440193.91710,1704,105.709,10236159.59410,0,2025-01-10 09:00:00
1736503200000,96563.8,96999.9,96110.0,96846.1,103.1,1736506799999,9968917.19800,1288,45.817,4441293.24890,0,2025-01-10 10:00:00
1736506800000,96846.1,97230.0,95499.6,96384.1,210.045,1736510399999,20252278.98670,1634,68.305,6608269.91190,0,2025-01-10 11:00:00
1736510400000,96419.8,97020.8,95490.0,96256.1,171.77,1736513999999,16535060.70650,3390,77.833,7515180.77080,0,2025-01-10 12:00:00
1736514000000,96215.1,96950.0,94000.1,95046.1,463.142,1736517599999,43943918.10130,2489,88.800,8502209.31450,0,2025-01-10 13:00:00
1736517600000,95141.6,95950.0,94300.2,95498.7,161.527,1736521199999,15410179.26260,2596,75.994,7266575.55730,0,2025-01-10 14:00:00
1736521200000,95425.0,95508.7,92000.0,94431.5,671.108,1736524799999,62569308.90040,2605,83.196,7858717.11080,0,2025-01-10 15:00:00
1736524800000,94411.4,94800.0,92936.1,94216.1,104.775,1736528399999,9858810.29040,1572,55.077,5191227.33360,0,2025-01-10 16:00:00
1736528400000,94126.1,94825.0,92600.0,94049.8,235.896,1736531999999,22175169.55770,3465,122.137,11514424.52520,0,2025-01-10 17:00:00
1736532000000,94000.1,95799.2,94000.0,95505.3,208.778,1736535599999,19845503.31910,1351,129.624,12329675.08860,0,2025-01-10 18:00:00
1736535600000,95505.4,97241.3,95409.0,96499.9,932.187,1736539199999,90006983.92430,1839,846.546,81784967.26770,0,2025-01-10 19:00:00
