timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignored
2024-02-01 00:00:00,0.07874,0.07913,0.07728,0.07864,92139657.0,1706759999999,7208325.53302,18888,35572373.00000000,2782057.42875000,0
2024-02-01 04:00:00,0.07863,0.07935,0.07857,0.07885,62067508.0,1706774399999,4892970.72512,11617,27478256.00000000,2166806.77583000,0
2024-02-01 08:00:00,0.07885,0.07929,0.07852,0.07858,44730203.0,1706788799999,3526968.48265,9155,20177485.00000000,1591480.37680000,0
2024-02-01 12:00:00,0.07858,0.07939,0.07841,0.07898,73150984.0,1706803199999,5775400.24393,13914,38969534.00000000,3077203.17987000,0
2024-02-01 16:00:00,0.07898,0.07986,0.0785,0.07968,108724437.0,1706817599999,8631723.18009,16505,56200533.00000000,4460918.98453000,0
2024-02-01 20:00:00,0.07968,0.07978,0.07904,0.07937,42348291.0,1706831999999,3360344.8541,8237,20435186.00000000,1621892.70368000,0
2024-02-02 00:00:00,0.07937,0.07996,0.07917,0.07969,55481568.0,1706846399999,4414958.72501,8860,27548114.00000000,2192228.56387000,0
2024-02-02 04:00:00,0.07968,0.07995,0.07941,0.07982,66427217.0,1706860799999,5294044.17678,9521,33449924.00000000,2666027.05760000,0
2024-02-02 08:00:00,0.07983,0.07994,0.07944,0.0795,54307491.0,1706875199999,4324926.63188,9162,27313930.00000000,2175244.74878000,0
2024-02-02 12:00:00,0.07951,0.07966,0.07858,0.0794,76751935.0,1706889599999,6074793.2867,15268,38599811.00000000,3056037.65462000,0
2024-02-02 16:00:00,0.0794,0.07963,0.07873,0.07897,61816987.0,1706903999999,4891573.22339,10484,29362963.00000000,2323372.60072000,0
2024-02-02 20:00:00,0.07898,0.07937,0.07884,0.07928,23373196.0,1706918399999,1849326.97987,4806,12092058.00000000,956683.65848000,0
2024-02-03 00:00:00,0.07928,0.07951,0.07908,0.07924,22031826.0,1706932799999,1746871.01861,5000,11358532.00000000,900472.12036000,0
2024-02-03 04:00:00,0.07924,0.07951,0.07887,0.07898,19635710.0,1706947199999,1555267.03021,4756,8042289.00000000,636755.20514000,0
2024-02-03 08:00:00,0.07899,0.07913,0.07878,0.07903,34465604.0,1706961599999,2720935.34019,5968,13454354.00000000,1062287.61068000,0
2024-02-03 12:00:00,0.07903,0.07932,0.07853,0.07908,42332597.0,1706975999999,3343130.53679,7674,16077354.00000000,1269854.23683000,0
2024-02-03 16:00:00,0.07908,0.07946,0.07906,0.07918,34543915.0,1706990399999,2737507.16161,6348,15860955.00000000,1256888.43200000,0
