open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,timestamp
1733734800000,124.38,125.48,122.54,123.93,75120.729,1733738399999,9310256.75344,24323,35883.88,4448658.79774,0,2024-12-09 09:00:00
1733738400000,123.93,125.03,123.5,124.9,28330.657,1733741999999,3523745.75732,9784,15738.832,1958239.94988,0,2024-12-09 10:00:00
1733742000000,124.89,124.9,121.11,121.78,67148.194,1733745599999,8239201.4428,21830,24749.912,3033700.954,0,2024-12-09 11:00:00
1733745600000,121.75,123.51,120.51,123.45,65908.122,1733749199999,8061681.08423,22275,32742.123,4009113.38358,0,2024-12-09 12:00:00
1733749200000,123.43,126.22,122.71,125.31,63397.073,1733752799999,7910819.35719,17454,35560.53,4439499.26648,0,2024-12-09 13:00:00
1733752800000,125.34,127.1,124.22,126.62,46738.409,1733756399999,5873597.0298,13405,22796.461,2864877.48121,0,2024-12-09 14:00:00
1733756400000,126.63,127.21,122.21,123.15,70532.598,1733759999999,8754108.84106,20449,31746.495,3943644.78553,0,2024-12-09 15:00:00
1733760000000,123.16,124.51,122.42,122.74,61801.256,1733763599999,7639759.85568,16441,27575.908,3409777.30624,0,2024-12-09 16:00:00
1733763600000,122.7,123.84,121.99,122.02,19916.652,1733767199999,2449924.26961,7950,9534.236,1173615.93378,0,2024-12-09 17:00:00
1733767200000,122.03,123.56,122.03,122.69,21793.73,1733770799999,2679423.66834,7210,11335.315,1393784.27208,0,2024-12-09 18:00:00
1733770800000,122.68,123.05,121.76,121.88,21454.335,1733774399999,2625135.91533,8391,9514.313,1164386.44345,0,2024-12-09 19:00:00
1733774400000,121.89,122.24,112.73,114.95,268265.833,1733777999999,31365457.76369,77749,128295.284,15012949.258,0,2024-12-09 20:00:00
1733778000000,114.94,114.96,101.88,109.17,384361.358,1733781599999,42037274.24649,117531,182160.098,19945106.6726,0,2024-12-09 21:00:00
1733781600000,109.13,110.47,100.56,109.21,409540.021,1733785199999,43502473.44762,105991,222347.979,23655847.97902,0,2024-12-09 22:00:00
1733785200000,109.22,111.31,107.99,110.44,134012.148,1733788799999,14740639.49817,38878,71553.197,7874134.19345,0,2024-12-09 23:00:00
1733788800000,110.43,113.03,108.13,111.47,157781.148,1733792399999,17440612.12778,37462,75526.636,8346563.5759,0,2024-12-10 00:00:00
1733792400000,111.47,112.16,109.39,111.42,106624.653,1733795999999,11807425.04937,22678,56039.828,6208241.86551,0,2024-12-10 01:00:00
1733796000000,111.42,111.42,107.12,107.17,109369.156,1733799599999,11934085.81279,22252,47438.881,5176837.98699,0,2024-12-10 02:00:00
1733799600000,107.16,109.67,105.01,109.52,159140.865,1733803199999,16980259.16273,37262,87378.228,9324837.26018,0,2024-12-10 03:00:00
1733803200000,109.51,111.48,107.24,111.45,94095.178,1733806799999,10279079.12743,20320,50247.96,5493853.91897,0,2024-12-10 04:00:00
1733806800000,111.45,114.77,110.8,114.09,113405.472,1733810399999,12779206.11668,25937,57637.82,6494721.4576,0,2024-12-10 05:00:00
1733810400000,114.09,114.5,113.05,113.92,68124.069,1733813999999,7754968.74639,14188,32702.607,3723393.21107,0,2024-12-10 06:00:00
1733814000000,113.93,114.12,112.51,113.99,69906.762,1733817599999,7928111.44785,13370,32843.882,3726107.1752,0,2024-12-10 07:00:00
1733817600000,113.96,114.81,112.69,113.94,68661.423,1733821199999,7816237.22314,14533,36151.171,4116866.84323,0,2024-12-10 08:00:00
1733821200000,113.94,114.63,113.07,113.8,55414.666,1733824799999,6301736.33113,11714,28278.929,3215836.18459,0,2024-12-10 09:00:00
1733824800000,113.82,114.84,113.71,114.01,55445.52,1733828399999,6334579.40336,11008,31842.017,3638243.27238,0,2024-12-10 10:00:00
1733828400000,114.01,114.06,111.78,112.35,87456.687,1733831999999,9863639.97521,15308,39629.409,4469386.92041,0,2024-12-10 11:00:00
1733832000000,112.33,112.8,108.62,109.15,150507.837,1733835599999,16618502.71062,26254,65584.093,7240915.28135,0,2024-12-10 12:00:00
1733835600000,109.15,111.14,108.97,110.51,123237.565,1733839199999,13553115.4728,22323,54790.481,6021633.9743,0,2024-12-10 13:00:00
1733839200000,110.54,112.4,109.84,110.54,117418.476,1733842799999,13069750.50874,25043,60735.097,6768141.10678,0,2024-12-10 14:00:00
1733842800000,110.59,111.19,104.42,104.9,214353.506,1733846399999,23003262.3733,44487,101956.171,10947815.85766,0,2024-12-10 15:00:00
1733846400000,104.92,107.84,103.43,107.43,249172.539,1733849999999,26221872.1578,47433,132034.164,13898827.27646,0,2024-12-10 16:00:00
1733850000000,107.42,107.42,101.93,101.98,158984.298,1733853599999,16596099.21068,32801,73906.938,7713365.50121,0,2024-12-10 17:00:00
1733853600000,101.99,105.63,101.23,104.9,109011.004,1733857199999,11285261.78794,24526,55168.846,5712004.01328,0,2024-12-10 18:00:00
1733857200000,104.93,107.36,104.74,107.17,62639.04,1733860799999,6649169.15488,15487,36609.265,3887376.05989,0,2024-12-10 19:00:00
1733860800000,107.16,109.74,106.4,109.54,70292.124,1733864399999,7606364.30594,15532,41547.718,4497695.48466,0,2024-12-10 20:00:00
1733864400000,109.54,111.5,109.07,109.75,104103.303,1733867999999,11474504.99205,22001,53549.748,5901600.40738,0,2024-12-10 21:00:00
1733868000000,109.77,110.65,109.22,110.16,32965.617,1733871599999,3626612.41238,8284,15410.84,1695589.23954,0,2024-12-10 22:00:00
1733871600000,110.24,110.83,109.14,109.8,44770.773,1733875199999,4918471.55215,9761,25291.956,2776417.44884,0,2024-12-10 23:00:00
1733875200000,109.79,110.35,107.27,108.88,57823.256,1733878799999,6287914.11319,14224,27976.672,3040620.36038,0,2024-12-11 00:00:00
1733878800000,108.85,109.24,106.18,106.5,69740.731,1733882399999,7507664.01967,17778,35811.437,3858165.29069,0,2024-12-11 01:00:00
1733882400000,106.55,109.99,106.01,109.74,85089.18,1733885999999,9232438.17552,15530,48550.384,5271258.40478,0,2024-12-11 02:00:00
1733886000000,109.69,110.66,109.37,109.62,33296.697,1733889599999,3662392.68826,7518,18371.544,2021639.61791,0,2024-12-11 03:00:00
1733889600000,109.65,110.73,109.44,110.18,33139.894,1733893199999,3652665.83393,8790,18793.144,2071711.75646,0,2024-12-11 04:00:00
1733893200000,110.18,110.93,109.4,110.04,30141.824,1733896799999,3318076.50634,8190,17249.849,1899145.15477,0,2024-12-11 05:00:00
1733896800000,110.03,110.76,109.62,110.54,22889.015,1733900399999,2523879.43668,5785,12530.644,1381814.61337,0,2024-12-11 06:00:00
1733900400000,110.6,111.12,108.86,108.94,36073.884,1733903999999,3968711.49897,8037,14788.36,1628598.34965,0,2024-12-11 07:00:00
1733904000000,108.95,111.85,108.88,111.7,61518.302,1733907599999,6807254.93767,13183,32473.718,3594183.90279,0,2024-12-11 08:00:00
1733907600000,111.66,111.77,110.65,111.77,25624.38,1733911199999,2849397.06195,7029,12813.332,1425220.55147,0,2024-12-11 09:00:00
1733911200000,111.76,112.04,110.91,111.99,35494.687,1733914799999,3958215.6759,8587,18143.235,2023688.84998,0,2024-12-11 10:00:00
1733914800000,111.99,113.24,111.68,112.79,62672.484,1733918399999,7047666.42316,13401,40295.032,4531020.29043,0,2024-12-11 11:00:00
1733918400000,112.78,114.53,112.59,113.99,74291.218,1733921999999,8440682.97979,13767,45874.892,5209975.56698,0,2024-12-11 12:00:00
1733922000000,113.98,115.11,112.84,114.53,97547.814,1733925599999,11122868.05724,21085,51239.211,5844465.99141,0,2024-12-11 13:00:00
1733925600000,114.52,116.24,113.06,115.71,83781.818,1733929199999,9597017.58082,17247,47302.488,5420775.00305,0,2024-12-11 14:00:00
1733929200000,115.72,118.31,115.28,116.72,154078.629,1733932799999,18005784.55245,28714,81928.049,9572502.37261,0,2024-12-11 15:00:00
1733932800000,116.74,117.84,116.15,117.01,76478.088,1733936399999,8950442.61859,15501,38301.896,4483379.60143,0,2024-12-11 16:00:00
1733936400000,116.99,117.65,114.63,114.85,47285.282,1733939999999,5493397.59706,11466,21276.335,2473230.693,0,2024-12-11 17:00:00
1733940000000,114.88,116.68,114.45,116.12,37460.126,1733943599999,4328354.02758,9806,19801.629,2289217.00246,0,2024-12-11 18:00:00
1733943600000,116.12,117.29,116.1,117.27,19538.373,1733947199999,2281862.42513,6640,11327.509,1323134.32059,0,2024-12-11 19:00:00
1733947200000,117.27,118.6,117.04,118.02,48947.764,1733950799999,5768895.66566,16959,23250.245,2740679.91728,0,2024-12-11 20:00:00
1733950800000,118.03,118.13,117.25,117.81,29486.908,1733954399999,3469521.1967,7887,13867.621,1631543.17945,0,2024-12-11 21:00:00
1733954400000,117.81,118.58,117.26,118.02,24655.61,1733957999999,2909594.77479,7325,14594.632,1722895.98235,0,2024-12-11 22:00:00
1733958000000,118.02,118.68,117.26,117.3,20406.913,1733961599999,2408037.46707,7645,9307.267,1098672.68236,0,2024-12-11 23:00:00
1733961600000,117.3,118.3,116.46,117.02,30121.884,1733965199999,3534686.45361,8780,14386.631,1688719.74231,0,2024-12-12 00:00:00
1733965200000,117.04,118.18,116.5,116.85,24668.114,1733968799999,2890278.85003,7257,11486.574,1346029.83498,0,2024-12-12 01:00:00
1733968800000,116.85,120.54,116.8,120.41,49178.06,1733972399999,5847022.59111,15315,29311.764,3484393.95872,0,2024-12-12 02:00:00
1733972400000,120.43,122.04,119.67,120.49,89481.958,1733975999999,10826494.89459,19867,46001.377,5565343.25835,0,2024-12-12 03:00:00
1733976000000,120.49,122.56,120.49,122.2,85025.565,1733979599999,10344147.19053,18753,41961.427,5106434.78528,0,2024-12-12 04:00:00
1733979600000,122.21,124.0,121.65,122.75,64384.468,1733983199999,7895330.87475,15386,32041.887,3928771.07224,0,2024-12-12 05:00:00
1733983200000,122.76,123.36,121.55,121.96,66987.653,1733986799999,8179853.49614,14132,28584.694,3489455.05077,0,2024-12-12 06:00:00
1733986800000,121.97,122.99,121.37,121.56,36454.958,1733990399999,4448423.11272,7738,14358.658,1754159.95412,0,2024-12-12 07:00:00
1733990400000,121.59,122.74,121.57,122.04,33369.489,1733993999999,4073749.47408,6880,18649.86,2277061.60938,0,2024-12-12 08:00:00
1733994000000,122.03,122.9,121.12,121.17,30177.371,1733997599999,3680936.57078,7127,16545.011,2018021.56263,0,2024-12-12 09:00:00
1733997600000,121.16,121.78,119.61,120.72,73162.016,1734001199999,8824476.66233,16545,33152.91,4000103.13673,0,2024-12-12 10:00:00
1734001200000,120.75,120.93,119.46,120.47,43229.41,1734004799999,5189784.25922,11122,22439.818,2694109.50059,0,2024-12-12 11:00:00
1734004800000,120.49,123.14,120.45,122.7,40811.68,1734008399999,4972172.77079,9310,21778.547,2654032.80496,0,2024-12-12 12:00:00
1734008400000,122.69,123.86,120.87,121.42,116775.031,1734011999999,14252024.07187,28045,59394.123,7247704.47528,0,2024-12-12 13:00:00
1734012000000,121.42,122.31,120.2,121.87,115501.918,1734015599999,14009661.91997,23692,57395.508,6962484.23642,0,2024-12-12 14:00:00
1734015600000,121.87,122.83,120.25,121.7,63725.828,1734019199999,7745572.07623,14215,31556.966,3835384.13945,0,2024-12-12 15:00:00
1734019200000,121.71,123.5,120.95,121.82,89003.769,1734022799999,10901923.28095,17332,47760.498,5852778.30961,0,2024-12-12 16:00:00
1734022800000,121.82,123.37,121.46,122.66,39495.177,1734026399999,4834365.82704,9443,19475.638,2383691.07178,0,2024-12-12 17:00:00
1734026400000,122.65,125.01,122.28,122.44,59680.901,1734029999999,7381781.56326,14538,30045.863,3717892.01439,0,2024-12-12 18:00:00
1734030000000,122.41,123.13,118.16,118.83,122557.947,1734033599999,14712675.04607,30355,56291.988,6760636.86565,0,2024-12-12 19:00:00
1734033600000,118.83,121.03,118.73,120.54,65060.066,1734037199999,7787510.60207,14103,30799.934,3689526.14152,0,2024-12-12 20:00:00
1734037200000,120.52,121.0,119.29,119.67,38615.886,1734040799999,4640394.60613,8200,18418.254,2213630.19047,0,2024-12-12 21:00:00
1734040800000,119.67,119.73,116.93,118.93,88042.676,1734044399999,10412962.33773,17835,43261.493,5116502.64131,0,2024-12-12 22:00:00
1734044400000,118.94,119.64,118.33,119.24,28127.361,1734047999999,3350713.21776,8568,13066.933,1556074.29373,0,2024-12-12 23:00:00
1734048000000,119.23,120.65,119.21,119.39,30506.682,1734051599999,3655761.04635,7585,15753.406,1888191.24333,0,2024-12-13 00:00:00
1734051600000,119.4,119.43,117.04,118.73,45897.807,1734055199999,5423074.62961,12163,24908.696,2943389.70616,0,2024-12-13 01:00:00
1734055200000,118.72,121.92,118.4,120.89,46518.073,1734058799999,5593403.73875,11525,25086.477,3019392.971,0,2024-12-13 02:00:00
1734058800000,120.85,122.08,120.49,121.6,36335.851,1734062399999,4410256.62941,9405,18772.736,2279323.91288,0,2024-12-13 03:00:00
1734062400000,121.58,122.11,120.0,120.78,28093.938,1734065999999,3395915.28988,6969,13707.571,1657066.21955,0,2024-12-13 04:00:00
1734066000000,120.78,121.49,120.26,120.94,26853.977,1734069599999,3246910.40876,6166,15066.966,1821629.02286,0,2024-12-13 05:00:00
1734069600000,120.94,122.35,119.69,119.8,38311.487,1734073199999,4644578.39871,10750,18021.182,2186768.04015,0,2024-12-13 06:00:00
1734073200000,119.76,120.33,118.46,119.25,59260.331,1734076799999,7086399.80244,13033,26075.606,3117477.48067,0,2024-12-13 07:00:00
1734076800000,119.24,121.21,119.05,121.04,33596.707,1734080399999,4041869.99339,8243,18656.018,2244687.08344,0,2024-12-13 08:00:00
1734080400000,121.04,121.32,119.15,119.86,19469.091,1734083999999,2338547.29712,6242,9492.817,1140220.1942,0,2024-12-13 09:00:00
1734084000000,119.88,120.56,118.54,120.16,27684.001,1734087599999,3313629.69038,8566,13219.01,1583154.62039,0,2024-12-13 10:00:00
1734087600000,120.16,121.92,120.01,120.44,23365.946,1734091199999,2825908.08423,7977,12735.99,1540415.06293,0,2024-12-13 11:00:00
1734091200000,120.44,121.8,120.26,121.05,26008.082,1734094799999,3144511.35417,8267,14193.264,1716037.97874,0,2024-12-13 12:00:00
1734094800000,121.05,121.21,119.12,119.9,28867.801,1734098399999,3466008.36058,9288,14524.575,1743858.31055,0,2024-12-13 13:00:00
1734098400000,119.89,122.08,119.54,121.9,54901.428,1734101999999,6639674.8878,14504,28580.998,3456625.25288,0,2024-12-13 14:00:00
1734102000000,121.94,123.39,118.1,118.41,103379.779,1734105599999,12547371.41826,28442,54765.023,6655188.83582,0,2024-12-13 15:00:00
1734105600000,118.38,120.34,117.5,119.19,117146.751,1734109199999,13923220.9371,27049,58029.384,6894427.51919,0,2024-12-13 16:00:00
1734109200000,119.2,119.81,118.24,119.24,66596.238,1734112799999,7925224.03608,13201,27336.596,3254513.62208,0,2024-12-13 17:00:00
1734112800000,119.22,120.53,118.52,119.09,36183.568,1734116399999,4321586.58141,9370,17696.936,2113680.52399,0,2024-12-13 18:00:00
1734116400000,119.12,120.98,119.06,120.8,23084.931,1734119999999,2767540.74558,6533,11522.001,1381408.94716,0,2024-12-13 19:00:00
1734120000000,120.81,122.18,120.54,121.91,41616.204,1734123599999,5057539.4964,9829,22336.62,2714698.21922,0,2024-12-13 20:00:00
1734123600000,121.92,123.58,121.23,122.5,40705.936,1734127199999,4986385.96113,10080,21469.889,2629944.77434,0,2024-12-13 21:00:00
1734127200000,122.51,123.42,121.56,123.13,45855.875,1734130799999,5617213.01297,11149,24411.061,2990790.35896,0,2024-12-13 22:00:00
1734130800000,123.14,125.3,122.8,124.52,59984.639,1734134399999,7446180.65588,15097,34444.491,4275043.3165,0,2024-12-13 23:00:00
1734134400000,124.52,125.34,122.18,122.65,42879.649,1734137999999,5312039.38443,12153,20011.173,2481353.80973,0,2024-12-14 00:00:00
1734138000000,122.64,124.07,122.36,122.99,52497.937,1734141599999,6466624.85897,12981,25220.9,3106244.80328,0,2024-12-14 01:00:00
1734141600000,122.99,123.56,122.35,123.11,24555.201,1734145199999,3018126.49798,6808,12989.336,1596398.72915,0,2024-12-14 02:00:00
1734145200000,123.09,123.48,122.62,123.21,17301.924,1734148799999,2129098.15125,5666,8722.198,1073322.36147,0,2024-12-14 03:00:00
1734148800000,123.26,123.4,122.09,122.82,32738.252,1734152399999,4022546.12255,8029,18328.619,2251949.26156,0,2024-12-14 04:00:00
1734152400000,122.81,123.75,122.25,123.19,21347.126,1734155999999,2625103.26131,6131,10436.716,1282943.08096,0,2024-12-14 05:00:00
1734156000000,123.21,123.8,122.77,123.01,19998.448,1734159599999,2464728.99637,5528,9126.14,1124913.70197,0,2024-12-14 06:00:00
1734159600000,122.97,123.2,121.93,122.67,12719.216,1734163199999,1558366.04991,4206,6188.459,758082.76453,0,2024-12-14 07:00:00
1734163200000,122.67,123.57,122.67,122.87,20390.111,1734166799999,2510951.03079,5387,11772.27,1449877.93774,0,2024-12-14 08:00:00
1734166800000,122.86,123.37,122.22,123.24,20204.778,1734170399999,2482985.68116,6192,10622.032,1305465.27615,0,2024-12-14 09:00:00
1734170400000,123.22,123.25,122.13,122.65,21903.431,1734173999999,2684216.41198,6427,10044.882,1230825.35598,0,2024-12-14 10:00:00
1734174000000,122.63,123.09,121.1,121.44,32710.418,1734177599999,3992109.62635,8338,15874.88,1938752.42642,0,2024-12-14 11:00:00
1734177600000,121.45,121.8,119.5,119.63,42820.322,1734181199999,5160125.00024,11289,19686.418,2373078.06384,0,2024-12-14 12:00:00
1734181200000,119.62,119.93,117.87,118.13,46299.325,1734184799999,5500370.82498,13243,21087.492,2505070.60917,0,2024-12-14 13:00:00
1734184800000,118.14,120.53,118.05,120.1,32626.644,1734188399999,3901278.12021,8638,14936.335,1785148.5286,0,2024-12-14 14:00:00
1734188400000,120.1,120.63,119.24,119.96,24350.787,1734191999999,2920039.6537,7378,11431.652,1370965.18929,0,2024-12-14 15:00:00
1734192000000,119.94,119.97,118.53,119.75,41161.86,1734195599999,4908543.84539,10600,17736.245,2114675.26348,0,2024-12-14 16:00:00
1734195600000,119.77,119.81,116.76,117.02,55139.367,1734199199999,6507398.50318,13684,23573.731,2782501.01177,0,2024-12-14 17:00:00
1734199200000,117.01,117.67,116.13,116.43,51138.468,1734202799999,5980555.15454,11492,23771.835,2780870.82853,0,2024-12-14 18:00:00
1734202800000,116.44,117.66,116.32,117.49,26667.105,1734206399999,3118530.19414,7254,12686.366,1484153.35331,0,2024-12-14 19:00:00
1734206400000,117.45,117.91,115.42,115.7,33626.052,1734209999999,3914861.169,8330,13802.196,1606573.72126,0,2024-12-14 20:00:00
1734210000000,115.74,117.2,115.67,117.14,16985.999,1734213599999,1980671.79472,5348,7829.345,912884.51055,0,2024-12-14 21:00:00
1734213600000,117.12,118.11,116.92,117.74,11816.965,1734217199999,1388022.04717,4871,5518.28,648250.2724,0,2024-12-14 22:00:00
1734217200000,117.74,118.63,117.37,118.21,14638.888,1734220799999,1729005.11664,4741,6726.93,794407.59541,0,2024-12-14 23:00:00
1734220800000,118.23,118.25,116.71,117.53,12365.667,1734224399999,1454618.22291,4926,6345.858,746555.48685,0,2024-12-15 00:00:00
1734224400000,117.55,120.0,117.5,119.92,24223.213,1734227999999,2879465.17142,6942,12958.565,1540835.53653,0,2024-12-15 01:00:00
1734228000000,119.94,120.15,118.56,118.65,29632.207,1734231599999,3538175.09955,6034,13518.772,1614104.52536,0,2024-12-15 02:00:00
1734231600000,118.65,118.8,117.17,117.25,25778.35,1734235199999,3035106.63618,6611,12546.995,1476435.54145,0,2024-12-15 03:00:00
1734235200000,117.25,119.02,117.16,118.05,27023.029,1734238799999,3195402.41305,8202,14693.022,1736183.14504,0,2024-12-15 04:00:00
1734238800000,118.03,118.47,117.27,117.86,19170.579,1734242399999,2258892.36132,5304,9890.939,1165414.83429,0,2024-12-15 05:00:00
1734242400000,117.86,118.63,117.17,117.25,11680.648,1734245999999,1376898.0838,4212,6013.546,709221.08603,0,2024-12-15 06:00:00
1734246000000,117.26,117.7,114.26,115.4,62510.058,1734249599999,7230826.56995,13750,26466.346,3063127.02478,0,2024-12-15 07:00:00
1734249600000,115.4,116.83,115.27,116.77,29037.218,1734253199999,3367387.4996,7154,14421.615,1672735.60655,0,2024-12-15 08:00:00
1734253200000,116.75,117.11,116.16,117.02,18496.716,1734256799999,2157331.92941,5857,8691.171,1014181.65795,0,2024-12-15 09:00:00
1734256800000,117.06,117.69,116.57,116.59,27103.597,1734260399999,3175502.30601,6231,10898.007,1277189.70264,0,2024-12-15 10:00:00
1734260400000,116.6,117.42,116.5,117.21,11189.393,1734263999999,1309894.5678,4098,6969.125,815826.66272,0,2024-12-15 11:00:00
1734264000000,117.22,119.29,116.76,118.5,36108.86,1734267599999,4262470.60357,10081,20685.518,2442435.20059,0,2024-12-15 12:00:00
