timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignored
2024-02-01,0.07874,0.07986,0.07728,0.07937,423161080.0,1706831999999,33395733.01891,78316,198833367.00000000,15700359.44946000,0
2024-02-02,0.07937,0.07996,0.07858,0.07928,338158394.0,1706918399999,26849623.02363,58101,168366800.00000000,13369594.28407000,0
2024-02-03,0.07928,0.07951,0.07853,0.07874,181709999.0,1707004799999,14369151.85233,34991,75787397.00000000,5994072.10905000,0
2024-02-04,0.07874,0.07998,0.07775,0.07831,263166434.0,1707091199999,20770189.49683,48749,116733739.00000000,9217344.05157000,0
2024-02-05,0.07831,0.08031,0.07735,0.07835,432182668.0,1707177599999,34091489.0786,74931,219073615.00000000,17277798.48181000,0
2024-02-06,0.07835,0.07923,0.07773,0.07849,294603685.0,1707263999999,23132778.21818,53812,147039189.00000000,11549572.20443000,0
2024-02-07,0.07848,0.08032,0.07816,0.08013,389072392.0,1707350399999,30858397.35495,70931,212692105.00000000,16873603.98773000,0
2024-02-08,0.08013,0.08087,0.07935,0.07987,447795104.0,1707436799999,35878029.09784,84642,231601422.00000000,18557842.25016000,0
2024-02-09,0.07986,0.08222,0.07986,0.08155,665001847.0,1707523199999,54073200.59692,111570,336900332.00000000,27399051.91533000,0
2024-02-10,0.08154,0.08214,0.0803,0.08142,367774924.0,1707609599999,29882540.10703,55220,172626818.00000000,14029658.40294000,0
2024-02-11,0.08141,0.08358,0.08075,0.08123,639653927.0,1707695999999,52555183.74082,95242,319588983.00000000,26260787.88778000,0
2024-02-12,0.08123,0.08287,0.07946,0.08223,797306560.0,1707782399999,64715262.07532,117714,399960920.00000000,32475246.17018000,0
2024-02-13,0.08223,0.08297,0.07968,0.08105,738029583.0,1707868799999,60257483.6886,115928,348322727.00000000,28434654.40809000,0
2024-02-14,0.08105,0.087,0.08047,0.0855,1497064357.0,1707955199999,126203446.28327,223991,775133249.00000000,65283302.54806000,0
2024-02-15,0.08549,0.08824,0.08392,0.08528,1428000130.0,1708041599999,122809328.84948,227247,681879288.00000000,58643290.72875000,0
