timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignored
2024-02-01,42580.0,43285.13,41884.28,43082.94,35231.04664,1706831999999,1497121440.644002,1392269,18134.84304000,770635549.48421270,0
2024-02-02,43082.95,43488.0,42546.79,43200.0,29672.14418,1706918399999,1277919437.2905612,1086342,15645.57110000,673834785.74779100,0
2024-02-03,43199.99,43380.01,42880.0,43011.09,12033.40998,1707004799999,518775350.03360087,609962,5691.78572000,245377398.51059570,0
2024-02-04,43011.1,43119.04,42222.0,42582.88,17066.89404,1707091199999,730999557.7083682,931235,8427.12671000,360928641.05977220,0
2024-02-05,42582.88,43569.76,42258.1,42708.7,29467.75905,1707177599999,1262620640.5407171,1317397,14984.06962000,642077579.58272680,0
2024-02-06,42708.7,43399.98,42574.0,43098.95,24675.85433,1707263999999,1061049582.6002768,1120760,12810.98205000,550866463.74091940,0
2024-02-07,43098.96,44396.5,42788.0,44349.6,34392.59915,1707350399999,1496013692.382922,1378809,17755.87738000,772721372.44438850,0
2024-02-08,44349.6,45614.3,44331.1,45288.65,45439.62231,1707436799999,2042912128.1517663,1863650,22731.52397000,1021963499.80033510,0
2024-02-09,45288.66,48200.0,45242.12,47132.77,73503.481,1707523199999,3453043306.420976,2323884,37360.96419000,1754880225.38020990,0
2024-02-10,47132.78,48170.0,46800.0,47751.09,24802.35936,1707609599999,1176079377.6922762,1323421,12740.69912000,604397015.51796000,0
2024-02-11,47751.08,48592.66,47557.16,48299.99,29958.80837,1707695999999,1443314885.7714052,1407270,15741.38294000,758411879.95568900,0
2024-02-12,48300.0,50334.82,47710.01,49917.27,59009.96705,1707782399999,2898220863.0181804,1939394,30797.43359000,1512688561.68886550,0
2024-02-13,49917.28,50368.61,48300.95,49699.59,55551.56706,1707868799999,2745025370.067447,1741811,28409.79337000,1403783512.68099050,0
2024-02-14,49699.6,52043.71,49225.01,51795.17,57046.37401,1707955199999,2919604456.723313,1859392,29664.51830000,1518339681.33460220,0
2024-02-15,51795.17,52816.62,51314.0,51880.0,53816.03055,1708041599999,2802825737.9920154,1786569,26722.58656000,1391971339.71580590,0
2024-02-16,51880.01,52572.08,51566.0,52124.11,37772.25318,1708127999999,1965003863.9713345,1583711,18309.89888000,952708587.73249880,0
2024-02-17,52124.1,52162.82,50625.0,51642.64,25674.00622,1708214399999,1319908544.9790893,1427773,12655.51593000,650426057.19761540,0
2024-02-18,51642.64,52377.0,51163.28,52137.67,21992.10363,1708300799999,1139209588.4334626,1375422,11281.34692000,584447328.11427220,0
2024-02-19,52137.68,52488.77,51677.0,51774.73,29534.99432,1708387199999,1539600521.6007729,1542990,15266.36204000,795825023.64422360,0
2024-02-20,51774.74,52985.0,50760.37,52258.82,49614.47318,1708473599999,2574874999.3787174,1971912,24994.25062000,1297330385.00509330,0
2024-02-21,52258.82,52366.8,50625.0,51849.39,43079.40049,1708559999999,2210278288.725095,1824860,22239.73293000,1140905416.95625220,0
2024-02-22,51849.38,52065.78,50940.78,51288.42,35309.44574,1708646399999,1820949707.158534,1688184,17830.46730000,919599483.90786170,0
2024-02-23,51288.42,51548.54,50521.0,50744.15,30545.79544,1708732799999,1559143576.8296163,1487039,14610.80906000,745820955.25604630,0
2024-02-24,50744.15,51698.0,50585.0,51568.22,16560.4211,1708819199999,847793393.571868,855015,8462.15627000,433239599.42398870,0
2024-02-25,51568.21,51958.55,51279.8,51728.85,18721.63159,1708905599999,966951114.4504627,923992,9544.17672000,492952522.68163890,0
2024-02-26,51728.85,54910.0,50901.44,54476.47,51256.72199,1708991999999,2710403072.980595,1808909,27198.83551000,1438371804.11010130,0
2024-02-27,54476.48,57588.15,54450.13,57037.34,67194.98562,1709078399999,3795949115.224932,2414285,34970.25885000,1975472154.51157390,0
2024-02-28,57037.35,64000.0,56691.85,62432.1,118763.46984,1709164799999,7162581994.48574,3895062,62066.63936000,3742433894.94507670,0
2024-02-29,62432.11,63676.35,60364.7,61130.98,78425.07603,1709251199999,4872212871.27608,3169405,39463.06931000,2452515504.86865120,0
2024-03-01,61130.99,63114.23,60777.0,62387.9,47737.93473,1709337599999,2956537377.9660296,1947444,24195.70252000,1498771144.09995600,0
2024-03-02,62387.9,62433.19,61561.12,61987.28,25534.73659,1709423999999,1582566973.834093,1641808,12691.37721000,786583052.08627260,0
2024-03-03,61987.28,63231.88,61320.0,63113.97,28994.90903,1709510399999,1804536272.9443457,1992011,14905.18600000,927868983.73084310,0
2024-03-04,63113.97,68499.0,62300.0,68245.71,84835.16005,1709596799999,5568877537.081252,3887853,45319.08640000,2974396037.68572030,0
2024-03-05,68245.71,69000.0,59005.0,63724.01,132696.7813,1709683199999,8674526591.28714,5310706,65991.84526000,4318205559.64365010,0
2024-03-06,63724.01,67641.1,62779.14,66074.04,78738.85491,1709769599999,5197743036.597276,3302981,40344.32596000,2663883160.20696200,0
2024-03-07,66074.04,67980.0,65551.0,66823.17,53059.8869,1709855999999,3548088039.273608,2428227,27935.66302000,1867854683.98202980,0
2024-03-08,66823.18,69990.0,66082.66,68124.19,74261.932842,1709942399999,5044395324.399055,2943927,37711.51458100,2563347797.52868009,0
2024-03-09,68124.2,68541.1,67861.1,68313.27,19872.89743,1710028799999,1355964036.9092987,1345341,10005.59200000,682720256.00282270,0
2024-03-10,68313.28,69887.61,68094.75,68955.88,38404.66835,1710115199999,2659307501.094578,2139518,19188.79904000,1328747995.99402550,0
2024-03-11,68955.88,72800.0,67024.96,72078.1,75292.825726,1710201599999,5352704377.618805,3043414,39435.85545900,2803359303.28697282,0
2024-03-12,72078.1,73000.0,68620.82,71452.01,68783.546691,1710287999999,4909667978.559338,3047890,34517.21293300,2465202174.40722632,0
