timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignored
2024-02-01,0.4976,0.5084,0.4858,0.5078,97823370.7,1706831999999,48388348.96066,117240,48161724.10000000,23837532.84902000,0
2024-02-02,0.5077,0.5244,0.5041,0.5146,109308591.4,1706918399999,56083296.80921,112237,53270484.90000000,27324223.63039000,0
2024-02-03,0.5147,0.5257,0.5117,0.5124,62959942.6,1707004799999,32663474.09962,71339,30276285.90000000,15706115.36739000,0
2024-02-04,0.5125,0.5126,0.4932,0.4934,57766921.8,1707091199999,29137672.01298,66062,27386882.60000000,13817167.31502000,0
2024-02-05,0.4933,0.5062,0.4872,0.4944,74074301.1,1707177599999,36805487.29626,87706,35749275.40000000,17760192.53577000,0
2024-02-06,0.4944,0.5042,0.4887,0.4983,74173617.7,1707263999999,36781097.42187,73622,36206031.00000000,17957449.33114000,0
2024-02-07,0.4982,0.5025,0.4727,0.5022,180295685.6,1707350399999,87655793.92742,170503,80461874.00000000,39149759.85020000,0
2024-02-08,0.5023,0.5361,0.502,0.5304,228609030.6,1707436799999,119878204.23867,227424,115000787.60000000,60304119.44418000,0
2024-02-09,0.5304,0.5485,0.5278,0.5407,154515283.0,1707523199999,83350883.61305,165597,77807998.30000000,41974787.23244000,0
2024-02-10,0.5407,0.5581,0.528,0.5515,115859589.7,1707609599999,62768583.48458,122000,55379979.70000000,30011244.06664000,0
2024-02-11,0.5515,0.5654,0.5353,0.5414,159388533.1,1707695999999,88219309.37024,148056,77694627.10000000,43007199.68011000,0
2024-02-12,0.5415,0.5658,0.5306,0.5592,156086926.2,1707782399999,85767253.83112,160792,76490564.10000000,42045561.67830000,0
2024-02-13,0.5591,0.5645,0.5338,0.5449,128760890.4,1707868799999,70581345.68177,150664,63245420.40000000,34666797.63382000,0
2024-02-14,0.5448,0.5833,0.5396,0.5768,164094581.5,1707955199999,93248246.64277,187223,81218935.30000000,46150376.46593000,0
2024-02-15,0.5769,0.6126,0.5706,0.6087,232282054.4,1708041599999,138021428.81097,269197,118333570.40000000,70340471.01651000,0
2024-02-16,0.6087,0.614,0.5821,0.5986,148909729.5,1708127999999,89138636.20172,177541,73920931.30000000,44252494.56701000,0
2024-02-17,0.5987,0.611,0.5687,0.6096,128162404.1,1708214399999,75629199.2902,156095,59851395.10000000,35331956.93046000,0
2024-02-18,0.6096,0.6391,0.6093,0.6193,207753370.3,1708300799999,129630329.87613,246681,104921461.60000000,65456601.42920000,0
2024-02-19,0.6194,0.6389,0.6147,0.6308,169787705.9,1708387199999,106363808.99321,218314,81932163.20000000,51336684.14027000,0
2024-02-20,0.6308,0.6414,0.5958,0.6216,233760627.4,1708473599999,145535294.50559,292351,109502933.10000000,68171857.41784000,0
2024-02-21,0.6216,0.6237,0.5747,0.5988,133532235.1,1708559999999,79111985.4864,197325,66819431.00000000,39583726.10277000,0
2024-02-22,0.5987,0.608,0.5806,0.5858,128991781.0,1708646399999,76796750.73101,156472,64755642.80000000,38557502.28933000,0
2024-02-23,0.5858,0.5953,0.568,0.5824,117449758.1,1708732799999,68523670.67224,147961,55378462.50000000,32316419.27068000,0
2024-02-24,0.5823,0.5998,0.5697,0.5969,95375216.6,1708819199999,55999344.71503,108901,46400031.40000000,27247923.98040000,0
2024-02-25,0.5969,0.6007,0.5806,0.5914,78055822.8,1708905599999,46063972.93495,96083,39651006.80000000,23392267.83473000,0
2024-02-26,0.5913,0.6222,0.5732,0.6191,169685875.5,1708991999999,101497957.76159,190810,83550091.20000000,49968705.84166000,0
2024-02-27,0.6192,0.63,0.6073,0.6239,194585795.4,1709078399999,121024668.33202,229680,97613630.90000000,60711403.13960000,0
2024-02-28,0.6238,0.661,0.5961,0.6287,355791252.9,1709164799999,224352078.67888,447954,174064146.50000000,109746744.73325000,0
2024-02-29,0.6287,0.7088,0.6223,0.6547,496600842.9,1709251199999,336026658.63483,604376,247707744.00000000,167594142.02563000,0
2024-03-01,0.6549,0.72,0.6529,0.7195,227378496.5,1709337599999,155568698.98737,311005,116117956.20000000,79454661.62995000,0
2024-03-02,0.7196,0.7638,0.7171,0.7416,297746478.5,1709423999999,220785937.47027,462927,151027810.00000000,112021195.78831000,0
2024-03-03,0.7414,0.7421,0.685,0.7279,205502738.3,1709510399999,148787481.4176,306795,100955414.60000000,73128408.46437000,0
2024-03-04,0.728,0.7986,0.7219,0.7701,404835737.3,1709596799999,312249736.49484,589783,199136739.00000000,153460326.12199000,0
2024-03-05,0.77,0.7831,0.571,0.6923,620713725.8,1709683199999,444118823.40343,894729,308688343.30000000,220996827.39236000,0
2024-03-06,0.6923,0.7575,0.665,0.7349,295551593.1,1709769599999,211606993.91742,447647,149837889.60000000,107295815.15994000,0
2024-03-07,0.735,0.755,0.7181,0.7427,207951361.7,1709855999999,153740023.25405,324064,102700672.70000000,75956978.94546000,0
2024-03-08,0.7427,0.7547,0.698,0.7228,217116920.9,1709942399999,157626461.32917,314712,110191459.70000000,80011692.88546000,0
2024-03-09,0.7228,0.7461,0.72,0.7416,117539314.3,1710028799999,86293851.49507,163789,55280249.00000000,40578708.39300000,0
2024-03-10,0.7416,0.744,0.7,0.7166,124973655.8,1710115199999,90608271.57443,179018,64235817.40000000,46564422.32252000,0
2024-03-11,0.7165,0.7882,0.685,0.7754,320630328.7,1710201599999,239339603.29899,439062,160135956.70000000,119597198.66722000,0
2024-03-12,0.7754,0.7764,0.704,0.7481,227151117.0,1710287999999,169055148.52602,351488,114814160.10000000,85471808.98916000,0
2024-03-13,0.7482,0.7731,0.7357,0.7638,168550753.8,1710374399999,127304073.46347,241215,87455464.80000000,66082008.62436000,0
2024-03-14,0.7639,0.8104,0.7133,0.7509,416026694.0,1710460799999,319128649.69798,586245,208059325.40000000,159582160.37251000,0
2024-03-15,0.7509,0.7647,0.669,0.7274,342389407.2,1710547199999,244411931.19361,513288,164905536.20000000,117827924.63213000,0
